ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-93-1,http://asjp.clld.org/languages/SWAHILI,93,SWAHILI,moto,,
ZULU-93-1,http://asjp.clld.org/languages/ZULU,93,ZULU,Sisayo,,
ZULU-93-2,http://asjp.clld.org/languages/ZULU,93,ZULU,fudumele,,
BENG-93-1,http://asjp.clld.org/languages/BENG,93,BENG,batu,,
BENG-93-2,http://asjp.clld.org/languages/BENG,93,BENG,ekpina,,
BAMBARA-93-1,http://asjp.clld.org/languages/BAMBARA,93,BAMBARA,gan,,
TURKANA-93-1,http://asjp.clld.org/languages/TURKANA,93,TURKANA,eriau,,
KANURI-93-1,http://asjp.clld.org/languages/KANURI,93,KANURI,kanua,,
W_OROMO-93-1,http://asjp.clld.org/languages/W_OROMO,93,W_OROMO,o7a,,
MOCHA-93-1,http://asjp.clld.org/languages/MOCHA,93,MOCHA,miCo,,
AMHARIC-93-1,http://asjp.clld.org/languages/AMHARIC,93,AMHARIC,"mak""at",,
TIGRE-93-1,http://asjp.clld.org/languages/TIGRE,93,TIGRE,Xifun,,
IRAQW-93-1,http://asjp.clld.org/languages/IRAQW,93,IRAQW,daXaXam,,
HAUSA-93-1,http://asjp.clld.org/languages/HAUSA,93,HAUSA,zafi,,
HAUSA-93-2,http://asjp.clld.org/languages/HAUSA,93,HAUSA,gumi,,
NGIZIM-93-1,http://asjp.clld.org/languages/NGIZIM,93,NGIZIM,na kak,,
BASQUE-93-1,http://asjp.clld.org/languages/BASQUE,93,BASQUE,bero,,
BASQUE-93-2,http://asjp.clld.org/languages/BASQUE,93,BASQUE,sukardun,,
LATVIAN-93-1,http://asjp.clld.org/languages/LATVIAN,93,LATVIAN,silc,,
LITHUANIAN-93-1,http://asjp.clld.org/languages/LITHUANIAN,93,LITHUANIAN,karStas,,
ENGLISH-93-1,http://asjp.clld.org/languages/ENGLISH,93,ENGLISH,hat,,
HINDI-93-1,http://asjp.clld.org/languages/HINDI,93,HINDI,garam,,
NEPALI-93-1,http://asjp.clld.org/languages/NEPALI,93,NEPALI,niyano,,
NEPALI-93-2,http://asjp.clld.org/languages/NEPALI,93,NEPALI,aul,,
PERSIAN-93-1,http://asjp.clld.org/languages/PERSIAN,93,PERSIAN,garm,,
FRENCH-93-1,http://asjp.clld.org/languages/FRENCH,93,FRENCH,So,,
SPANISH-93-1,http://asjp.clld.org/languages/SPANISH,93,SPANISH,kaliente,,
RUSSIAN-93-1,http://asjp.clld.org/languages/RUSSIAN,93,RUSSIAN,gary~aC,,
SERBOCROATIAN-93-1,http://asjp.clld.org/languages/SERBOCROATIAN,93,SERBOCROATIAN,topao,,
ESTONIAN-93-1,http://asjp.clld.org/languages/ESTONIAN,93,ESTONIAN,soe,,
FINNISH-93-1,http://asjp.clld.org/languages/FINNISH,93,FINNISH,kuuma,,
HUNGARIAN-93-1,http://asjp.clld.org/languages/HUNGARIAN,93,HUNGARIAN,meleg,,
EWENKI_1-93-1,http://asjp.clld.org/languages/EWENKI_1,93,EWENKI_1,x3ku,,
TURKISH-93-1,http://asjp.clld.org/languages/TURKISH,93,TURKISH,s3jak,,
TURKISH-93-2,http://asjp.clld.org/languages/TURKISH,93,TURKISH,k3zg3n,,
ALUTOR-93-1,http://asjp.clld.org/languages/ALUTOR,93,ALUTOR,n3tx3l,,
ALUTOR-93-2,http://asjp.clld.org/languages/ALUTOR,93,ALUTOR,n3k3ka,,
CHUKCHEE-93-1,http://asjp.clld.org/languages/CHUKCHEE,93,CHUKCHEE,n3tx3L,,
KORYAK-93-1,http://asjp.clld.org/languages/KORYAK,93,KORYAK,n3tx3l,,
KORYAK-93-2,http://asjp.clld.org/languages/KORYAK,93,KORYAK,n3lv3,,
N_ITELMEN-93-1,http://asjp.clld.org/languages/N_ITELMEN,93,N_ITELMEN,xka,,
S_ITELMEN-93-1,http://asjp.clld.org/languages/S_ITELMEN,93,S_ITELMEN,xka,,
JAPANESE-93-1,http://asjp.clld.org/languages/JAPANESE,93,JAPANESE,acui,,
KOREAN-93-1,http://asjp.clld.org/languages/KOREAN,93,KOREAN,dugoun,,
TELUGU-93-1,http://asjp.clld.org/languages/TELUGU,93,TELUGU,veCCani,,
KANNADA-93-1,http://asjp.clld.org/languages/KANNADA,93,KANNADA,beccanna,,
KANNADA-93-2,http://asjp.clld.org/languages/KANNADA,93,KANNADA,atta,,
TAMIL-93-1,http://asjp.clld.org/languages/TAMIL,93,TAMIL,vetuvetu,,
LAHU-93-1,http://asjp.clld.org/languages/LAHU,93,LAHU,lE,,
CANTONESE-93-1,http://asjp.clld.org/languages/CANTONESE,93,CANTONESE,yit,,
MANDARIN-93-1,http://asjp.clld.org/languages/MANDARIN,93,MANDARIN,reh,,
TARAON-93-1,http://asjp.clld.org/languages/TARAON,93,TARAON,taiya,,
NUNG-93-1,http://asjp.clld.org/languages/NUNG,93,NUNG,det boN,,
CHRAU-93-1,http://asjp.clld.org/languages/CHRAU,93,CHRAU,duh,,
SEDANG-93-1,http://asjp.clld.org/languages/SEDANG,93,SEDANG,to,,
KHMER-93-1,http://asjp.clld.org/languages/KHMER,93,KHMER,k3daw,,
MON-93-1,http://asjp.clld.org/languages/MON,93,MON,guim,,
NYAKUR-93-1,http://asjp.clld.org/languages/NYAKUR,93,NYAKUR,r37u5,,
MUNDARI-93-1,http://asjp.clld.org/languages/MUNDARI,93,MUNDARI,lolo,,
DEANG-93-1,http://asjp.clld.org/languages/DEANG,93,DEANG,un,,
KHMU-93-1,http://asjp.clld.org/languages/KHMU,93,KHMU,N3k3m,,
KSINMUL-93-1,http://asjp.clld.org/languages/KSINMUL,93,KSINMUL,g3m,,
RUC-93-1,http://asjp.clld.org/languages/RUC,93,RUC,t3l,,
VIETNAMESE-93-1,http://asjp.clld.org/languages/VIETNAMESE,93,VIETNAMESE,noN,,
SEDIQ-93-1,http://asjp.clld.org/languages/SEDIQ,93,SEDIQ,muhul,,
GAURA_NGGAURA-93-1,http://asjp.clld.org/languages/GAURA_NGGAURA,93,GAURA_NGGAURA,banaha,,
SIKA-93-1,http://asjp.clld.org/languages/SIKA,93,SIKA,rou,,
SOBOYO-93-1,http://asjp.clld.org/languages/SOBOYO,93,SOBOYO,mutuN,,
YAMDENA-93-1,http://asjp.clld.org/languages/YAMDENA,93,YAMDENA,fanas,,
CHAMORRO-93-1,http://asjp.clld.org/languages/CHAMORRO,93,CHAMORRO,fina7maipe,,
CHAMORRO-93-2,http://asjp.clld.org/languages/CHAMORRO,93,CHAMORRO,figan,,
CHAM_EASTERN-93-1,http://asjp.clld.org/languages/CHAM_EASTERN,93,CHAM_EASTERN,padaw,,
INDONESIAN-93-1,http://asjp.clld.org/languages/INDONESIAN,93,INDONESIAN,haNat,,
INDONESIAN-93-2,http://asjp.clld.org/languages/INDONESIAN,93,INDONESIAN,panas,,
HANUNOO-93-1,http://asjp.clld.org/languages/HANUNOO,93,HANUNOO,ma7init,,
TAGALOG-93-1,http://asjp.clld.org/languages/TAGALOG,93,TAGALOG,mainit,,
IMOROD-93-1,http://asjp.clld.org/languages/IMOROD,93,IMOROD,anNet,,
KAPAMPANGAN-93-1,http://asjp.clld.org/languages/KAPAMPANGAN,93,KAPAMPANGAN,mapali7,,
CAROLINIAN-93-1,http://asjp.clld.org/languages/CAROLINIAN,93,CAROLINIAN,bw~eS,,
FIJIAN-93-1,http://asjp.clld.org/languages/FIJIAN,93,FIJIAN,kata,,
HAWAIIAN-93-1,http://asjp.clld.org/languages/HAWAIIAN,93,HAWAIIAN,wela,,
KUSAIE-93-1,http://asjp.clld.org/languages/KUSAIE,93,KUSAIE,f3sr~,,
LOU-93-1,http://asjp.clld.org/languages/LOU,93,LOU,Naran,,
SAMOAN-93-1,http://asjp.clld.org/languages/SAMOAN,93,SAMOAN,vevela,,
SUDEST-93-1,http://asjp.clld.org/languages/SUDEST,93,SUDEST,deaxa,,
TAKIA-93-1,http://asjp.clld.org/languages/TAKIA,93,TAKIA,wanana,,
TAKUU_MORTLOCK-93-1,http://asjp.clld.org/languages/TAKUU_MORTLOCK,93,TAKUU_MORTLOCK,vela,,
FAVORLANG-93-1,http://asjp.clld.org/languages/FAVORLANG,93,FAVORLANG,tadaC,,
BULI-93-1,http://asjp.clld.org/languages/BULI,93,BULI,mfanas,,
GIMAN-93-1,http://asjp.clld.org/languages/GIMAN,93,GIMAN,psan,,
SUNDANESE-93-1,http://asjp.clld.org/languages/SUNDANESE,93,SUNDANESE,haneut,,
NASIOI-93-1,http://asjp.clld.org/languages/NASIOI,93,NASIOI,uipadi7,,
TOARIPI-93-1,http://asjp.clld.org/languages/TOARIPI,93,TOARIPI,hehea,,
AUYANA-93-1,http://asjp.clld.org/languages/AUYANA,93,AUYANA,kokoqa,,
AWA-93-1,http://asjp.clld.org/languages/AWA,93,AWA,totoqi,,
GADSUP-93-1,http://asjp.clld.org/languages/GADSUP,93,GADSUP,kokoqmemi,,
N_TAIRORA-93-1,http://asjp.clld.org/languages/N_TAIRORA,93,N_TAIRORA,totoqa,,
YAGARIA-93-1,http://asjp.clld.org/languages/YAGARIA,93,YAGARIA,buko,,
KEWA-93-1,http://asjp.clld.org/languages/KEWA,93,KEWA,kekapu pia,,
KEWA-93-2,http://asjp.clld.org/languages/KEWA,93,KEWA,popo pia,,
