ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
GWI-30-1,http://asjp.clld.org/languages/GWI,30,GWI,!ao,,
GXANA-30-1,http://asjp.clld.org/languages/GXANA,30,GXANA,!ao,,
KHOEKHOEGOWAB-30-1,http://asjp.clld.org/languages/KHOEKHOEGOWAB,30,KHOEKHOEGOWAB,laob,,
KHWE-30-1,http://asjp.clld.org/languages/KHWE,30,KHWE,7ao,,
KORANA-30-1,http://asjp.clld.org/languages/KORANA,30,KORANA,!7ao,,
KWADI-30-1,http://asjp.clld.org/languages/KWADI,30,KWADI,!o7e,,
KXOE-30-1,http://asjp.clld.org/languages/KXOE,30,KXOE,!7~Eo,,
MASARWA_TATI-30-1,http://asjp.clld.org/languages/MASARWA_TATI,30,MASARWA_TATI,"t""aka",,
NAMA-30-1,http://asjp.clld.org/languages/NAMA,30,NAMA,!ao,,
NAMA_2-30-1,http://asjp.clld.org/languages/NAMA_2,30,NAMA_2,!aub,,
NARO-30-1,http://asjp.clld.org/languages/NARO,30,NARO,!7~ao,,
NARON-30-1,http://asjp.clld.org/languages/NARON,30,NARON,!ausa,,
PROTO_CENTRAL_KHOISAN-30-1,http://asjp.clld.org/languages/PROTO_CENTRAL_KHOISAN,30,PROTO_CENTRAL_KHOISAN,ao,,
PROTO_EAST_KHOE-30-1,http://asjp.clld.org/languages/PROTO_EAST_KHOE,30,PROTO_EAST_KHOE,"!""ao",,
PROTO_KHOE-30-1,http://asjp.clld.org/languages/PROTO_KHOE,30,PROTO_KHOE,"!""ao",,
PROTO_WEST_KHOE-30-1,http://asjp.clld.org/languages/PROTO_WEST_KHOE,30,PROTO_WEST_KHOE,"!""ao",,
HOAN-30-1,http://asjp.clld.org/languages/HOAN,30,HOAN,q!~i,,
JUHOAN-30-1,http://asjp.clld.org/languages/JUHOAN,30,JUHOAN,!h~aN,,
JUHOAN-30-2,http://asjp.clld.org/languages/JUHOAN,30,JUHOAN,Za7a,,
KAUEN-30-1,http://asjp.clld.org/languages/KAUEN,30,KAUEN,!i,,
KUNG-30-1,http://asjp.clld.org/languages/KUNG,30,KUNG,!iN,,
KUNG-30-2,http://asjp.clld.org/languages/KUNG,30,KUNG,!noru,,
KUNG_EKOKA-30-1,http://asjp.clld.org/languages/KUNG_EKOKA,30,KUNG_EKOKA,n!olu,,
O_KUNG-30-1,http://asjp.clld.org/languages/O_KUNG,30,O_KUNG,yalu,,
O_KUNG-30-2,http://asjp.clld.org/languages/O_KUNG,30,O_KUNG,yula,,
OUNG-30-1,http://asjp.clld.org/languages/OUNG,30,OUNG,yElo,,
PROTO_NORTHERN_KHOISAN-30-1,http://asjp.clld.org/languages/PROTO_NORTHERN_KHOISAN,30,PROTO_NORTHERN_KHOISAN,!7aN,,
SANDAWE-30-1,http://asjp.clld.org/languages/SANDAWE,30,SANDAWE,"!""ek""a",,
KAM_KA_KE-30-1,http://asjp.clld.org/languages/KAM_KA_KE,30,KAM_KA_KE,!xaukn,,
MASARWA_KAKIA-30-1,http://asjp.clld.org/languages/MASARWA_KAKIA,30,MASARWA_KAKIA,!xa*u*,,
MASARWA_KAKIA-30-2,http://asjp.clld.org/languages/MASARWA_KAKIA,30,MASARWA_KAKIA,!naia,,
NG_KE-30-1,http://asjp.clld.org/languages/NG_KE,30,NG_KE,!xau,,
NU-30-1,http://asjp.clld.org/languages/NU,30,NU,!x~au,,
NU_EN-30-1,http://asjp.clld.org/languages/NU_EN,30,NU_EN,!naa,,
XOON-30-1,http://asjp.clld.org/languages/XOON,30,XOON,n!~a,,
XOON_MASARWA-30-1,http://asjp.clld.org/languages/XOON_MASARWA,30,XOON_MASARWA,n!~a,,
XOON_NUEN-30-1,http://asjp.clld.org/languages/XOON_NUEN,30,XOON_NUEN,n!~a,,
HADZA-30-1,http://asjp.clld.org/languages/HADZA,30,HADZA,ath~ama,,
BALI_NIGERIA-30-1,http://asjp.clld.org/languages/BALI_NIGERIA,30,BALI_NIGERIA,midEnE,,
BESME-30-1,http://asjp.clld.org/languages/BESME,30,BESME,Com,,
BON_GULA-30-1,http://asjp.clld.org/languages/BON_GULA,30,BON_GULA,hErE,,
BUA-30-1,http://asjp.clld.org/languages/BUA,30,BUA,huma,,
BURAK-30-1,http://asjp.clld.org/languages/BURAK,30,BURAK,wi,,
DAMA-30-1,http://asjp.clld.org/languages/DAMA,30,DAMA,Cemi,,
DAY-30-1,http://asjp.clld.org/languages/DAY,30,DAY,dem,,
DOOHWAAYAAYO-30-1,http://asjp.clld.org/languages/DOOHWAAYAAYO,30,DOOHWAAYAAYO,ga*m,,
DOOHWAAYAAYO-30-2,http://asjp.clld.org/languages/DOOHWAAYAAYO,30,DOOHWAAYAAYO,ga*me,,
FALI-30-1,http://asjp.clld.org/languages/FALI,30,FALI,nZi*m,,
GALKE-30-1,http://asjp.clld.org/languages/GALKE,30,GALKE,Cam,,
GENGLE-30-1,http://asjp.clld.org/languages/GENGLE,30,GENGLE,adi,,
GOUNDO-30-1,http://asjp.clld.org/languages/GOUNDO,30,GOUNDO,Cum,,
KALI-30-1,http://asjp.clld.org/languages/KALI,30,KALI,sem,,
KARANG-30-1,http://asjp.clld.org/languages/KARANG,30,KARANG,sem,,
KIM-30-1,http://asjp.clld.org/languages/KIM,30,KIM,soma,,
KO-30-1,http://asjp.clld.org/languages/KO,30,KO,sim,,
KPASHAM-30-1,http://asjp.clld.org/languages/KPASHAM,30,KPASHAM,midw~ine,,
KUMBA-30-1,http://asjp.clld.org/languages/KUMBA,30,KUMBA,deim,,
LONGTO-30-1,http://asjp.clld.org/languages/LONGTO,30,LONGTO,mevo,,
MAMBAI-30-1,http://asjp.clld.org/languages/MAMBAI,30,MAMBAI,tu7bo,,
MBUM-30-1,http://asjp.clld.org/languages/MBUM,30,MBUM,sem,,
MOMI-30-1,http://asjp.clld.org/languages/MOMI,30,MOMI,kp~al,,
MUNDANG-30-1,http://asjp.clld.org/languages/MUNDANG,30,MUNDANG,simi,,
NDOK_MBALI-30-1,http://asjp.clld.org/languages/NDOK_MBALI,30,NDOK_MBALI,sem,,
NGOUMI-30-1,http://asjp.clld.org/languages/NGOUMI,30,NGOUMI,sem,,
NJAK_MBAI-30-1,http://asjp.clld.org/languages/NJAK_MBAI,30,NJAK_MBAI,sem,,
NYONG-30-1,http://asjp.clld.org/languages/NYONG,30,NYONG,5Erima,,
PAM-30-1,http://asjp.clld.org/languages/PAM,30,PAM,sim,,
PAM-30-2,http://asjp.clld.org/languages/PAM,30,PAM,Cim,,
PANGSENG-30-1,http://asjp.clld.org/languages/PANGSENG,30,PANGSENG,ziN,,
PEERE-30-1,http://asjp.clld.org/languages/PEERE,30,PEERE,memo,,
RANG-30-1,http://asjp.clld.org/languages/RANG,30,RANG,kp~a,,
SAMBA_LEKO-30-1,http://asjp.clld.org/languages/SAMBA_LEKO,30,SAMBA_LEKO,5El3m,,
TEME-30-1,http://asjp.clld.org/languages/TEME,30,TEME,de,,
TUPURI-30-1,http://asjp.clld.org/languages/TUPURI,30,TUPURI,Ci,,
WAJA-30-1,http://asjp.clld.org/languages/WAJA,30,WAJA,tema,,
WAKA-30-1,http://asjp.clld.org/languages/WAKA,30,WAKA,di,,
YANDANG-30-1,http://asjp.clld.org/languages/YANDANG,30,YANDANG,le,,
YOTI-30-1,http://asjp.clld.org/languages/YOTI,30,YOTI,di,,
AKUNNU-30-1,http://asjp.clld.org/languages/AKUNNU,30,AKUNNU,ikon,,
A44_NEN-30-1,http://asjp.clld.org/languages/A44_NEN,30,A44_NEN,noNo,,
A51_BAFIA_MAJA-30-1,http://asjp.clld.org/languages/A51_BAFIA_MAJA,30,A51_BAFIA_MAJA,bwap,,
A51_BAFIA_TUMI_TINGON-30-1,http://asjp.clld.org/languages/A51_BAFIA_TUMI_TINGON,30,A51_BAFIA_TUMI_TINGON,nbwap,,
A51_BAFIA_ZAKAAN-30-1,http://asjp.clld.org/languages/A51_BAFIA_ZAKAAN,30,A51_BAFIA_ZAKAAN,bwa*a,,
A53_BAFIA_RIKPA-30-1,http://asjp.clld.org/languages/A53_BAFIA_RIKPA,30,A53_BAFIA_RIKPA,buap,,
A54_BAFIA_NJANTI-30-1,http://asjp.clld.org/languages/A54_BAFIA_NJANTI,30,A54_BAFIA_NJANTI,Tyi,,
A54_BAFIA_NJANTI-30-2,http://asjp.clld.org/languages/A54_BAFIA_NJANTI,30,A54_BAFIA_NJANTI,Ti,,
A60_GUNU-30-1,http://asjp.clld.org/languages/A60_GUNU,30,A60_GUNU,noNo,,
A60_MMAALA-30-1,http://asjp.clld.org/languages/A60_MMAALA,30,A60_MMAALA,noN,,
A60_MMAALA-30-2,http://asjp.clld.org/languages/A60_MMAALA,30,A60_MMAALA,noNv,,
A61_NGORO_ASOM-30-1,http://asjp.clld.org/languages/A61_NGORO_ASOM,30,A61_NGORO_ASOM,Ti,,
A62_KALONGE-30-1,http://asjp.clld.org/languages/A62_KALONGE,30,A62_KALONGE,noNo,,
A62_KALONGE-30-2,http://asjp.clld.org/languages/A62_KALONGE,30,A62_KALONGE,noN,,
A72a_EWONDO-30-1,http://asjp.clld.org/languages/A72a_EWONDO,30,A72a_EWONDO,ki,,
ABAR-30-1,http://asjp.clld.org/languages/ABAR,30,ABAR,3nSy$3m,,
AFI_AMANDA-30-1,http://asjp.clld.org/languages/AFI_AMANDA,30,AFI_AMANDA,v3m,,
AGHEM_ISU-30-1,http://asjp.clld.org/languages/AGHEM_ISU,30,AGHEM_ISU,kuN,,
AGHEM_WEH-30-1,http://asjp.clld.org/languages/AGHEM_WEH,30,AGHEM_WEH,kaN,,
AGHEM_WUM-30-1,http://asjp.clld.org/languages/AGHEM_WUM,30,AGHEM_WUM,kaN,,
AKWA-30-1,http://asjp.clld.org/languages/AKWA,30,AKWA,loNo,,
ALINGA-30-1,http://asjp.clld.org/languages/ALINGA,30,ALINGA,no,,
AMASI-30-1,http://asjp.clld.org/languages/AMASI,30,AMASI,kin,,
AMBELE_2-30-1,http://asjp.clld.org/languages/AMBELE_2,30,AMBELE_2,kin,,
AMBELE-30-1,http://asjp.clld.org/languages/AMBELE,30,AMBELE,kin,,
AUSHI-30-1,http://asjp.clld.org/languages/AUSHI,30,AUSHI,lopa,,
AWING-30-1,http://asjp.clld.org/languages/AWING,30,AWING,Ti3,,
B11c_GALWA_1-30-1,http://asjp.clld.org/languages/B11c_GALWA_1,30,B11c_GALWA_1,ncina,,
B11c_GALWA_2-30-1,http://asjp.clld.org/languages/B11c_GALWA_2,30,B11c_GALWA_2,Ti*na,,
B25_KOTA_2-30-1,http://asjp.clld.org/languages/B25_KOTA_2,30,B25_KOTA_2,maza,,
B312_HIMBA-30-1,http://asjp.clld.org/languages/B312_HIMBA,30,B312_HIMBA,cina,,
