ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-78-1,http://asjp.clld.org/languages/SWAHILI,78,SWAHILI,CaNg~a,,
ZULU-78-1,http://asjp.clld.org/languages/ZULU,78,ZULU,Labath~i,,
BENG-78-1,http://asjp.clld.org/languages/BENG,78,BENG,5omotre,,
TURKANA-78-1,http://asjp.clld.org/languages/TURKANA,78,TURKANA,Nalup,,
KANURI-78-1,http://asjp.clld.org/languages/KANURI,78,KANURI,Cesa,,
SOMALI-78-1,http://asjp.clld.org/languages/SOMALI,78,SOMALI,burXid,,
W_OROMO-78-1,http://asjp.clld.org/languages/W_OROMO,78,W_OROMO,"C""iraCa",,
AMHARIC-78-1,http://asjp.clld.org/languages/AMHARIC,78,AMHARIC,aS3wa,,
TIGRE-78-1,http://asjp.clld.org/languages/TIGRE,78,TIGRE,"Xot""at",,
TIGRE-78-2,http://asjp.clld.org/languages/TIGRE,78,TIGRE,ramlat,,
IRAQW-78-1,http://asjp.clld.org/languages/IRAQW,78,IRAQW,XasaNw~,,
HAUSA-78-1,http://asjp.clld.org/languages/HAUSA,78,HAUSA,yashi,,
NGIZIM-78-1,http://asjp.clld.org/languages/NGIZIM,78,NGIZIM,aisaw,,
BASQUE-78-1,http://asjp.clld.org/languages/BASQUE,78,BASQUE,hondar,,
BASQUE-78-2,http://asjp.clld.org/languages/BASQUE,78,BASQUE,harea,,
LATVIAN-78-1,http://asjp.clld.org/languages/LATVIAN,78,LATVIAN,smiltis,,
LITHUANIAN-78-1,http://asjp.clld.org/languages/LITHUANIAN,78,LITHUANIAN,smely~s,,
ENGLISH-78-1,http://asjp.clld.org/languages/ENGLISH,78,ENGLISH,sEnd,,
HINDI-78-1,http://asjp.clld.org/languages/HINDI,78,HINDI,ret,,
HINDI-78-2,http://asjp.clld.org/languages/HINDI,78,HINDI,balu,,
NEPALI-78-1,http://asjp.clld.org/languages/NEPALI,78,NEPALI,baluwa,,
PERSIAN-78-1,http://asjp.clld.org/languages/PERSIAN,78,PERSIAN,Sen,,
FRENCH-78-1,http://asjp.clld.org/languages/FRENCH,78,FRENCH,sabl,,
SPANISH-78-1,http://asjp.clld.org/languages/SPANISH,78,SPANISH,arena,,
RUSSIAN-78-1,http://asjp.clld.org/languages/RUSSIAN,78,RUSSIAN,py~isok,,
SERBOCROATIAN-78-1,http://asjp.clld.org/languages/SERBOCROATIAN,78,SERBOCROATIAN,pesak,,
SERBOCROATIAN-78-2,http://asjp.clld.org/languages/SERBOCROATIAN,78,SERBOCROATIAN,piyesak,,
ESTONIAN-78-1,http://asjp.clld.org/languages/ESTONIAN,78,ESTONIAN,liv,,
