ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
GWI-31-1,http://asjp.clld.org/languages/GWI,31,GWI,!owa,,
GXANA-31-1,http://asjp.clld.org/languages/GXANA,31,GXANA,!owa,,
KHOEKHOEGOWAB-31-1,http://asjp.clld.org/languages/KHOEKHOEGOWAB,31,KHOEKHOEGOWAB,!kxob,,
KHOEKHOEGOWAB-31-2,http://asjp.clld.org/languages/KHOEKHOEGOWAB,31,KHOEKHOEGOWAB,!kxos,,
KHWE-31-1,http://asjp.clld.org/languages/KHWE,31,KHWE,7o*a*,,
KORANA-31-1,http://asjp.clld.org/languages/KORANA,31,KORANA,!x~o,,
KXOE-31-1,http://asjp.clld.org/languages/KXOE,31,KXOE,!7~o*E*,,
MASARWA_TATI-31-1,http://asjp.clld.org/languages/MASARWA_TATI,31,MASARWA_TATI,n!gwa,,
NAMA-31-1,http://asjp.clld.org/languages/NAMA,31,NAMA,!X~o,,
NAMA_2-31-1,http://asjp.clld.org/languages/NAMA_2,31,NAMA_2,!kob,,
NARO-31-1,http://asjp.clld.org/languages/NARO,31,NARO,!o*a*,,
NARON-31-1,http://asjp.clld.org/languages/NARON,31,NARON,!o*a*,,
PROTO_EAST_KHOE-31-1,http://asjp.clld.org/languages/PROTO_EAST_KHOE,31,PROTO_EAST_KHOE,"!""o*a*",,
PROTO_WEST_KHOE-31-1,http://asjp.clld.org/languages/PROTO_WEST_KHOE,31,PROTO_WEST_KHOE,"!""o*a*",,
HOAN-31-1,http://asjp.clld.org/languages/HOAN,31,HOAN,ca,,
JUHOAN-31-1,http://asjp.clld.org/languages/JUHOAN,31,JUHOAN,!h~u*,,
KAUEN-31-1,http://asjp.clld.org/languages/KAUEN,31,KAUEN,!ku,,
KUNG-31-1,http://asjp.clld.org/languages/KUNG,31,KUNG,!ku,,
O_KUNG-31-1,http://asjp.clld.org/languages/O_KUNG,31,O_KUNG,!7u,,
OUNG-31-1,http://asjp.clld.org/languages/OUNG,31,OUNG,!7~u,,
PROTO_NORTHERN_KHOISAN-31-1,http://asjp.clld.org/languages/PROTO_NORTHERN_KHOISAN,31,PROTO_NORTHERN_KHOISAN,!7u,,
SANDAWE-31-1,http://asjp.clld.org/languages/SANDAWE,31,SANDAWE,!i,,
BATWA-31-1,http://asjp.clld.org/languages/BATWA,31,BATWA,!ka,,
KAM_KA_KE-31-1,http://asjp.clld.org/languages/KAM_KA_KE,31,KAM_KA_KE,!kwa,,
MASARWA_KAKIA-31-1,http://asjp.clld.org/languages/MASARWA_KAKIA,31,MASARWA_KAKIA,!ka,,
NG_KE-31-1,http://asjp.clld.org/languages/NG_KE,31,NG_KE,!kaba,,
NU-31-1,http://asjp.clld.org/languages/NU,31,NU,!aba,,
NU_EN-31-1,http://asjp.clld.org/languages/NU_EN,31,NU_EN,!ka*,,
XOON-31-1,http://asjp.clld.org/languages/XOON,31,XOON,!a*,,
XOON_MASARWA-31-1,http://asjp.clld.org/languages/XOON_MASARWA,31,XOON_MASARWA,!a,,
XOON_NUEN-31-1,http://asjp.clld.org/languages/XOON_NUEN,31,XOON_NUEN,!a*,,
HADZA-31-1,http://asjp.clld.org/languages/HADZA,31,HADZA,"mitL""a",,
BALI_NIGERIA-31-1,http://asjp.clld.org/languages/BALI_NIGERIA,31,BALI_NIGERIA,ku*bi,,
BESME-31-1,http://asjp.clld.org/languages/BESME,31,BESME,kal,,
BON_GULA-31-1,http://asjp.clld.org/languages/BON_GULA,31,BON_GULA,oa,,
BUA-31-1,http://asjp.clld.org/languages/BUA,31,BUA,bel,,
DAMA-31-1,http://asjp.clld.org/languages/DAMA,31,DAMA,hung~i,,
DAY-31-1,http://asjp.clld.org/languages/DAY,31,DAY,bo*,,
DOOHWAAYAAYO-31-1,http://asjp.clld.org/languages/DOOHWAAYAAYO,31,DOOHWAAYAAYO,leNk,,
DOOHWAAYAAYO-31-2,http://asjp.clld.org/languages/DOOHWAAYAAYO,31,DOOHWAAYAAYO,leNko,,
FALI-31-1,http://asjp.clld.org/languages/FALI,31,FALI,kopti,,
GALKE-31-1,http://asjp.clld.org/languages/GALKE,31,GALKE,huri,,
GOUNDO-31-1,http://asjp.clld.org/languages/GOUNDO,31,GOUNDO,kal,,
GULA_IRO-31-1,http://asjp.clld.org/languages/GULA_IRO,31,GULA_IRO,uka,,
GULA_IRO-31-2,http://asjp.clld.org/languages/GULA_IRO,31,GULA_IRO,uke,,
KALI-31-1,http://asjp.clld.org/languages/KALI,31,KALI,huru,,
KARANG-31-1,http://asjp.clld.org/languages/KARANG,31,KARANG,huru,,
KIM-31-1,http://asjp.clld.org/languages/KIM,31,KIM,kal,,
KO-31-1,http://asjp.clld.org/languages/KO,31,KO,huru,,
KPASHAM-31-1,http://asjp.clld.org/languages/KPASHAM,31,KPASHAM,ku*bi,,
LONGTO-31-1,http://asjp.clld.org/languages/LONGTO,31,LONGTO,niNg~o,,
MAMBAI-31-1,http://asjp.clld.org/languages/MAMBAI,31,MAMBAI,hugo,,
MBUM-31-1,http://asjp.clld.org/languages/MBUM,31,MBUM,huku,,
MOMI-31-1,http://asjp.clld.org/languages/MOMI,31,MOMI,nenk,,
MUNDANG-31-1,http://asjp.clld.org/languages/MUNDANG,31,MUNDANG,wiN,,
NDOK_MBALI-31-1,http://asjp.clld.org/languages/NDOK_MBALI,31,NDOK_MBALI,huru,,
NGOUMI-31-1,http://asjp.clld.org/languages/NGOUMI,31,NGOUMI,huru,,
NJAK_MBAI-31-1,http://asjp.clld.org/languages/NJAK_MBAI,31,NJAK_MBAI,huru,,
PAM-31-1,http://asjp.clld.org/languages/PAM,31,PAM,huki,,
PANGSENG-31-1,http://asjp.clld.org/languages/PANGSENG,31,PANGSENG,ka,,
PEERE-31-1,http://asjp.clld.org/languages/PEERE,31,PEERE,nego,,
RANG-31-1,http://asjp.clld.org/languages/RANG,31,RANG,kaka,,
SAMBA_LEKO-31-1,http://asjp.clld.org/languages/SAMBA_LEKO,31,SAMBA_LEKO,niNs3,,
TUPURI-31-1,http://asjp.clld.org/languages/TUPURI,31,TUPURI,hu*,,
WAJA-31-1,http://asjp.clld.org/languages/WAJA,31,WAJA,ku,,
WAJA-31-2,http://asjp.clld.org/languages/WAJA,31,WAJA,kuoNi,,
YANDANG-31-1,http://asjp.clld.org/languages/YANDANG,31,YANDANG,kun,,
YOTI-31-1,http://asjp.clld.org/languages/YOTI,31,YOTI,kunw~i,,
AKUNNU-31-1,http://asjp.clld.org/languages/AKUNNU,31,AKUNNU,ohu*mo,,
A44_NEN-31-1,http://asjp.clld.org/languages/A44_NEN,31,A44_NEN,uh3,,
A51_BAFIA_MAJA-31-1,http://asjp.clld.org/languages/A51_BAFIA_MAJA,31,A51_BAFIA_MAJA,w3p,,
A51_BAFIA_TUMI_TINGON-31-1,http://asjp.clld.org/languages/A51_BAFIA_TUMI_TINGON,31,A51_BAFIA_TUMI_TINGON,wop,,
A51_BAFIA_ZAKAAN-31-1,http://asjp.clld.org/languages/A51_BAFIA_ZAKAAN,31,A51_BAFIA_ZAKAAN,w37,,
A53_BAFIA_RIKPA-31-1,http://asjp.clld.org/languages/A53_BAFIA_RIKPA,31,A53_BAFIA_RIKPA,wop,,
A54_BAFIA_NJANTI-31-1,http://asjp.clld.org/languages/A54_BAFIA_NJANTI,31,A54_BAFIA_NJANTI,p83y,,
A60_GUNU-31-1,http://asjp.clld.org/languages/A60_GUNU,31,A60_GUNU,guagua,,
A60_MMAALA-31-1,http://asjp.clld.org/languages/A60_MMAALA,31,A60_MMAALA,ko,,
A61_NGORO_ASOM-31-1,http://asjp.clld.org/languages/A61_NGORO_ASOM,31,A61_NGORO_ASOM,8ui,,
A62_KALONGE-31-1,http://asjp.clld.org/languages/A62_KALONGE,31,A62_KALONGE,koko,,
A72a_EWONDO-31-1,http://asjp.clld.org/languages/A72a_EWONDO,31,A72a_EWONDO,vEs,,
ABAR-31-1,http://asjp.clld.org/languages/ABAR,31,ABAR,kafo,,
AFI_AMANDA-31-1,http://asjp.clld.org/languages/AFI_AMANDA,31,AFI_AMANDA,fu,,
AGHEM_ISU-31-1,http://asjp.clld.org/languages/AGHEM_ISU,31,AGHEM_ISU,v3p,,
AGHEM_WEH-31-1,http://asjp.clld.org/languages/AGHEM_WEH,31,AGHEM_WEH,xop,,
AGHEM_WUM-31-1,http://asjp.clld.org/languages/AGHEM_WUM,31,AGHEM_WUM,xo,,
AKWA-31-1,http://asjp.clld.org/languages/AKWA,31,AKWA,yese,,
ALINGA-31-1,http://asjp.clld.org/languages/ALINGA,31,ALINGA,uh,,
AMASI-31-1,http://asjp.clld.org/languages/AMASI,31,AMASI,xw~u,,
AMBELE_2-31-1,http://asjp.clld.org/languages/AMBELE_2,31,AMBELE_2,xu,,
AMBELE-31-1,http://asjp.clld.org/languages/AMBELE,31,AMBELE,wu,,
AUSHI-31-1,http://asjp.clld.org/languages/AUSHI,31,AUSHI,fupa,,
AWING-31-1,http://asjp.clld.org/languages/AWING,31,AWING,kw~iN3,,
B11c_GALWA_1-31-1,http://asjp.clld.org/languages/B11c_GALWA_1,31,B11c_GALWA_1,pa,,
B11c_GALWA_2-31-1,http://asjp.clld.org/languages/B11c_GALWA_2,31,B11c_GALWA_2,pa,,
B25_KOTA_2-31-1,http://asjp.clld.org/languages/B25_KOTA_2,31,B25_KOTA_2,xe,,
B312_HIMBA-31-1,http://asjp.clld.org/languages/B312_HIMBA,31,B312_HIMBA,xepa,,
B414_VARAMA-31-1,http://asjp.clld.org/languages/B414_VARAMA,31,B414_VARAMA,visi,,
B41_SHIRA-31-1,http://asjp.clld.org/languages/B41_SHIRA,31,B41_SHIRA,lomu,,
B41_SHIRA-31-2,http://asjp.clld.org/languages/B41_SHIRA,31,B41_SHIRA,visi,,
B42_SANGU_2-31-1,http://asjp.clld.org/languages/B42_SANGU_2,31,B42_SANGU_2,visi,,
B431_VUNGU-31-1,http://asjp.clld.org/languages/B431_VUNGU,31,B431_VUNGU,bisi,,
B44_LUMBU_YI_BANDA-31-1,http://asjp.clld.org/languages/B44_LUMBU_YI_BANDA,31,B44_LUMBU_YI_BANDA,bici,,
B63_NDUUMO_KUYA-31-1,http://asjp.clld.org/languages/B63_NDUUMO_KUYA,31,B63_NDUUMO_KUYA,bisi,,
B70_TEKE_OMVULA-31-1,http://asjp.clld.org/languages/B70_TEKE_OMVULA,31,B70_TEKE_OMVULA,yeri,,
B77a_KUKUYA_1-31-1,http://asjp.clld.org/languages/B77a_KUKUYA_1,31,B77a_KUKUYA_1,we,,
