ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-79-1,http://asjp.clld.org/languages/SWAHILI,79,SWAHILI,ar8i,,
ZULU-79-1,http://asjp.clld.org/languages/ZULU,79,ZULU,Labath~i,,
BENG-79-1,http://asjp.clld.org/languages/BENG,79,BENG,ba,,
TURKANA-79-1,http://asjp.clld.org/languages/TURKANA,79,TURKANA,munyen,,
TURKANA-79-2,http://asjp.clld.org/languages/TURKANA,79,TURKANA,kw~ap,,
KANURI-79-1,http://asjp.clld.org/languages/KANURI,79,KANURI,Cidi,,
SOMALI-79-1,http://asjp.clld.org/languages/SOMALI,79,SOMALI,Xid,,
W_OROMO-79-1,http://asjp.clld.org/languages/W_OROMO,79,W_OROMO,ardi,,
W_OROMO-79-2,http://asjp.clld.org/languages/W_OROMO,79,W_OROMO,biyo,,
MOCHA-79-1,http://asjp.clld.org/languages/MOCHA,79,MOCHA,Sowo,,
AMHARIC-79-1,http://asjp.clld.org/languages/AMHARIC,79,AMHARIC,af3r,,
AMHARIC-79-2,http://asjp.clld.org/languages/AMHARIC,79,AMHARIC,m3ret,,
TIGRE-79-1,http://asjp.clld.org/languages/TIGRE,79,TIGRE,arid,,
IRAQW-79-1,http://asjp.clld.org/languages/IRAQW,79,IRAQW,Xape,,
HAUSA-79-1,http://asjp.clld.org/languages/HAUSA,79,HAUSA,"k""asa",,
NGIZIM-79-1,http://asjp.clld.org/languages/NGIZIM,79,NGIZIM,gagai,,
BASQUE-79-1,http://asjp.clld.org/languages/BASQUE,79,BASQUE,lurbira,,
LATVIAN-79-1,http://asjp.clld.org/languages/LATVIAN,79,LATVIAN,zeme,,
LATVIAN-79-2,http://asjp.clld.org/languages/LATVIAN,79,LATVIAN,augsne,,
LITHUANIAN-79-1,http://asjp.clld.org/languages/LITHUANIAN,79,LITHUANIAN,Zeme,,
ENGLISH-79-1,http://asjp.clld.org/languages/ENGLISH,79,ENGLISH,3r8,,
HINDI-79-1,http://asjp.clld.org/languages/HINDI,79,HINDI,darti,,
HINDI-79-2,http://asjp.clld.org/languages/HINDI,79,HINDI,bumi,,
NEPALI-79-1,http://asjp.clld.org/languages/NEPALI,79,NEPALI,mato,,
PERSIAN-79-1,http://asjp.clld.org/languages/PERSIAN,79,PERSIAN,zamin,,
