ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-97-1,http://asjp.clld.org/languages/SWAHILI,97,SWAHILI,ema,,
ZULU-97-1,http://asjp.clld.org/languages/ZULU,97,ZULU,buLe,,
ZULU-97-2,http://asjp.clld.org/languages/ZULU,97,ZULU,luNg~a,,
BENG-97-1,http://asjp.clld.org/languages/BENG,97,BENG,geN,,
BENG-97-2,http://asjp.clld.org/languages/BENG,97,BENG,nene,,
BAMBARA-97-1,http://asjp.clld.org/languages/BAMBARA,97,BAMBARA,di,,
BAMBARA-97-2,http://asjp.clld.org/languages/BAMBARA,97,BAMBARA,5i,,
TURKANA-97-1,http://asjp.clld.org/languages/TURKANA,97,TURKANA,ejok,,
KANURI-97-1,http://asjp.clld.org/languages/KANURI,97,KANURI,k3ji,,
SOMALI-97-1,http://asjp.clld.org/languages/SOMALI,97,SOMALI,wanagsan,,
W_OROMO-97-1,http://asjp.clld.org/languages/W_OROMO,97,W_OROMO,tola,,
W_OROMO-97-2,http://asjp.clld.org/languages/W_OROMO,97,W_OROMO,baro,,
MOCHA-97-1,http://asjp.clld.org/languages/MOCHA,97,MOCHA,do7o,,
AMHARIC-97-1,http://asjp.clld.org/languages/AMHARIC,97,AMHARIC,"t""3ru",,
AMHARIC-97-2,http://asjp.clld.org/languages/AMHARIC,97,AMHARIC,d3hna,,
TIGRE-97-1,http://asjp.clld.org/languages/TIGRE,97,TIGRE,sani,,
IRAQW-97-1,http://asjp.clld.org/languages/IRAQW,97,IRAQW,Xo7,,
HAUSA-97-1,http://asjp.clld.org/languages/HAUSA,97,HAUSA,kyau,,
BASQUE-97-1,http://asjp.clld.org/languages/BASQUE,97,BASQUE,on,,
BASQUE-97-2,http://asjp.clld.org/languages/BASQUE,97,BASQUE,zinco,,
LATVIAN-97-1,http://asjp.clld.org/languages/LATVIAN,97,LATVIAN,labs,,
LITHUANIAN-97-1,http://asjp.clld.org/languages/LITHUANIAN,97,LITHUANIAN,geras,,
LITHUANIAN-97-2,http://asjp.clld.org/languages/LITHUANIAN,97,LITHUANIAN,malonus,,
ENGLISH-97-1,http://asjp.clld.org/languages/ENGLISH,97,ENGLISH,gud,,
HINDI-97-1,http://asjp.clld.org/languages/HINDI,97,HINDI,aCCa,,
NEPALI-97-1,http://asjp.clld.org/languages/NEPALI,97,NEPALI,ramro,,
NEPALI-97-2,http://asjp.clld.org/languages/NEPALI,97,NEPALI,jati,,
PERSIAN-97-1,http://asjp.clld.org/languages/PERSIAN,97,PERSIAN,xub,,
FRENCH-97-1,http://asjp.clld.org/languages/FRENCH,97,FRENCH,bo*,,
SPANISH-97-1,http://asjp.clld.org/languages/SPANISH,97,SPANISH,bw~eno,,
RUSSIAN-97-1,http://asjp.clld.org/languages/RUSSIAN,97,RUSSIAN,xoroS,,
RUSSIAN-97-2,http://asjp.clld.org/languages/RUSSIAN,97,RUSSIAN,dobr,,
SERBOCROATIAN-97-1,http://asjp.clld.org/languages/SERBOCROATIAN,97,SERBOCROATIAN,dobar,,
ESTONIAN-97-1,http://asjp.clld.org/languages/ESTONIAN,97,ESTONIAN,hea,,
FINNISH-97-1,http://asjp.clld.org/languages/FINNISH,97,FINNISH,hy~vE,,
HUNGARIAN-97-1,http://asjp.clld.org/languages/HUNGARIAN,97,HUNGARIAN,jo,,
EWENKI_1-97-1,http://asjp.clld.org/languages/EWENKI_1,97,EWENKI_1,aya,,
TURKISH-97-1,http://asjp.clld.org/languages/TURKISH,97,TURKISH,iyi,,
TURKISH-97-2,http://asjp.clld.org/languages/TURKISH,97,TURKISH,gizel,,
ALUTOR-97-1,http://asjp.clld.org/languages/ALUTOR,97,ALUTOR,n3mal,,
CHUKCHEE-97-1,http://asjp.clld.org/languages/CHUKCHEE,97,CHUKCHEE,n3meL,,
KORYAK-97-1,http://asjp.clld.org/languages/KORYAK,97,KORYAK,n3mel,,
