ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-46-1,http://asjp.clld.org/languages/SWAHILI,46,SWAHILI,gu,,
ZULU-46-1,http://asjp.clld.org/languages/ZULU,46,ZULU,5awo,,
BENG-46-1,http://asjp.clld.org/languages/BENG,46,BENG,ga*,,
BAMBARA-46-1,http://asjp.clld.org/languages/BAMBARA,46,BAMBARA,sen,,
TURKANA-46-1,http://asjp.clld.org/languages/TURKANA,46,TURKANA,keju,,
KANURI-46-1,http://asjp.clld.org/languages/KANURI,46,KANURI,Si,,
SOMALI-46-1,http://asjp.clld.org/languages/SOMALI,46,SOMALI,Xag,,
W_OROMO-46-1,http://asjp.clld.org/languages/W_OROMO,46,W_OROMO,mila,,
MOCHA-46-1,http://asjp.clld.org/languages/MOCHA,46,MOCHA,gono,,
AMHARIC-46-1,http://asjp.clld.org/languages/AMHARIC,46,AMHARIC,3g3r,,
TIGRE-46-1,http://asjp.clld.org/languages/TIGRE,46,TIGRE,igir,,
IRAQW-46-1,http://asjp.clld.org/languages/IRAQW,46,IRAQW,ya7e,,
HAUSA-46-1,http://asjp.clld.org/languages/HAUSA,46,HAUSA,"k""afa",,
HAUSA-46-2,http://asjp.clld.org/languages/HAUSA,46,HAUSA,sau,,
NGIZIM-46-1,http://asjp.clld.org/languages/NGIZIM,46,NGIZIM,z3g3r,,
BASQUE-46-1,http://asjp.clld.org/languages/BASQUE,46,BASQUE,oin,,
BASQUE-46-2,http://asjp.clld.org/languages/BASQUE,46,BASQUE,hanka,,
LATVIAN-46-1,http://asjp.clld.org/languages/LATVIAN,46,LATVIAN,peda,,
LITHUANIAN-46-1,http://asjp.clld.org/languages/LITHUANIAN,46,LITHUANIAN,koya,,
LITHUANIAN-46-2,http://asjp.clld.org/languages/LITHUANIAN,46,LITHUANIAN,peda,,
ENGLISH-46-1,http://asjp.clld.org/languages/ENGLISH,46,ENGLISH,fut,,
HINDI-46-1,http://asjp.clld.org/languages/HINDI,46,HINDI,pair,,
NEPALI-46-1,http://asjp.clld.org/languages/NEPALI,46,NEPALI,kutta,,
NEPALI-46-2,http://asjp.clld.org/languages/NEPALI,46,NEPALI,pau,,
PERSIAN-46-1,http://asjp.clld.org/languages/PERSIAN,46,PERSIAN,p3,,
FRENCH-46-1,http://asjp.clld.org/languages/FRENCH,46,FRENCH,py~e,,
SPANISH-46-1,http://asjp.clld.org/languages/SPANISH,46,SPANISH,pie,,
SPANISH-46-2,http://asjp.clld.org/languages/SPANISH,46,SPANISH,pata,,
RUSSIAN-46-1,http://asjp.clld.org/languages/RUSSIAN,46,RUSSIAN,stopa,,
SERBOCROATIAN-46-1,http://asjp.clld.org/languages/SERBOCROATIAN,46,SERBOCROATIAN,stopa,,
SERBOCROATIAN-46-2,http://asjp.clld.org/languages/SERBOCROATIAN,46,SERBOCROATIAN,stopalo,,
ESTONIAN-46-1,http://asjp.clld.org/languages/ESTONIAN,46,ESTONIAN,jalg,,
FINNISH-46-1,http://asjp.clld.org/languages/FINNISH,46,FINNISH,jalka,,
