ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-59-1,http://asjp.clld.org/languages/SWAHILI,59,SWAHILI,fahamu,,
ZULU-59-1,http://asjp.clld.org/languages/ZULU,59,ZULU,azi,,
ZULU-59-2,http://asjp.clld.org/languages/ZULU,59,ZULU,azana,,
BENG-59-1,http://asjp.clld.org/languages/BENG,59,BENG,do*,,
BAMBARA-59-1,http://asjp.clld.org/languages/BAMBARA,59,BAMBARA,don,,
TURKANA-59-1,http://asjp.clld.org/languages/TURKANA,59,TURKANA,yen,,
KANURI-59-1,http://asjp.clld.org/languages/KANURI,59,KANURI,no,,
SOMALI-59-1,http://asjp.clld.org/languages/SOMALI,59,SOMALI,ogow,,
SOMALI-59-2,http://asjp.clld.org/languages/SOMALI,59,SOMALI,garo,,
W_OROMO-59-1,http://asjp.clld.org/languages/W_OROMO,59,W_OROMO,beka,,
MOCHA-59-1,http://asjp.clld.org/languages/MOCHA,59,MOCHA,ari,,
AMHARIC-59-1,http://asjp.clld.org/languages/AMHARIC,59,AMHARIC,"aw3k""3",,
TIGRE-59-1,http://asjp.clld.org/languages/TIGRE,59,TIGRE,lamir,,
IRAQW-59-1,http://asjp.clld.org/languages/IRAQW,59,IRAQW,xu7,,
HAUSA-59-1,http://asjp.clld.org/languages/HAUSA,59,HAUSA,sani,,
NGIZIM-59-1,http://asjp.clld.org/languages/NGIZIM,59,NGIZIM,z3gau,,
BASQUE-59-1,http://asjp.clld.org/languages/BASQUE,59,BASQUE,yakin,,
BASQUE-59-2,http://asjp.clld.org/languages/BASQUE,59,BASQUE,ezagu,,
LATVIAN-59-1,http://asjp.clld.org/languages/LATVIAN,59,LATVIAN,zina,,
LITHUANIAN-59-1,http://asjp.clld.org/languages/LITHUANIAN,59,LITHUANIAN,Zino,,
LITHUANIAN-59-2,http://asjp.clld.org/languages/LITHUANIAN,59,LITHUANIAN,paZin,,
ENGLISH-59-1,http://asjp.clld.org/languages/ENGLISH,59,ENGLISH,no,,
HINDI-59-1,http://asjp.clld.org/languages/HINDI,59,HINDI,jan,,
NEPALI-59-1,http://asjp.clld.org/languages/NEPALI,59,NEPALI,jan,,
NEPALI-59-2,http://asjp.clld.org/languages/NEPALI,59,NEPALI,buj,,
PERSIAN-59-1,http://asjp.clld.org/languages/PERSIAN,59,PERSIAN,dunest,,
FRENCH-59-1,http://asjp.clld.org/languages/FRENCH,59,FRENCH,savw~a,,
SPANISH-59-1,http://asjp.clld.org/languages/SPANISH,59,SPANISH,sabe,,
SPANISH-59-2,http://asjp.clld.org/languages/SPANISH,59,SPANISH,konose,,
RUSSIAN-59-1,http://asjp.clld.org/languages/RUSSIAN,59,RUSSIAN,zna,,
SERBOCROATIAN-59-1,http://asjp.clld.org/languages/SERBOCROATIAN,59,SERBOCROATIAN,zna,,
ESTONIAN-59-1,http://asjp.clld.org/languages/ESTONIAN,59,ESTONIAN,tead,,
FINNISH-59-1,http://asjp.clld.org/languages/FINNISH,59,FINNISH,tietE,,
HUNGARIAN-59-1,http://asjp.clld.org/languages/HUNGARIAN,59,HUNGARIAN,tud,,
EWENKI_1-59-1,http://asjp.clld.org/languages/EWENKI_1,59,EWENKI_1,sa,,
TURKISH-59-1,http://asjp.clld.org/languages/TURKISH,59,TURKISH,bil,,
TURKISH-59-2,http://asjp.clld.org/languages/TURKISH,59,TURKISH,tan3,,
ALUTOR-59-1,http://asjp.clld.org/languages/ALUTOR,59,ALUTOR,ly~3xi l3N3kki,,
CHUKCHEE-59-1,http://asjp.clld.org/languages/CHUKCHEE,59,CHUKCHEE,eLk3l3,,
CHUKCHEE-59-2,http://asjp.clld.org/languages/CHUKCHEE,59,CHUKCHEE,L3xy L3N3,,
KORYAK-59-1,http://asjp.clld.org/languages/KORYAK,59,KORYAK,y3xulet3,,
KORYAK-59-2,http://asjp.clld.org/languages/KORYAK,59,KORYAK,lixi l3N3,,
N_ITELMEN-59-1,http://asjp.clld.org/languages/N_ITELMEN,59,N_ITELMEN,Xaq iLes,,
N_ITELMEN-59-2,http://asjp.clld.org/languages/N_ITELMEN,59,N_ITELMEN,Xaq til,,
