ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-49-1,http://asjp.clld.org/languages/SWAHILI,49,SWAHILI,tumb~o,,
ZULU-49-1,http://asjp.clld.org/languages/ZULU,49,ZULU,su,,
TURKANA-49-1,http://asjp.clld.org/languages/TURKANA,49,TURKANA,kok,,
KANURI-49-1,http://asjp.clld.org/languages/KANURI,49,KANURI,timbi,,
SOMALI-49-1,http://asjp.clld.org/languages/SOMALI,49,SOMALI,Xalol,,
MOCHA-49-1,http://asjp.clld.org/languages/MOCHA,49,MOCHA,"moC""o",,
AMHARIC-49-1,http://asjp.clld.org/languages/AMHARIC,49,AMHARIC,hod,,
TIGRE-49-1,http://asjp.clld.org/languages/TIGRE,49,TIGRE,kabid,,
IRAQW-49-1,http://asjp.clld.org/languages/IRAQW,49,IRAQW,gura7,,
HAUSA-49-1,http://asjp.clld.org/languages/HAUSA,49,HAUSA,Tiki,,
NGIZIM-49-1,http://asjp.clld.org/languages/NGIZIM,49,NGIZIM,baZi,,
NGIZIM-49-2,http://asjp.clld.org/languages/NGIZIM,49,NGIZIM,tumpi,,
BASQUE-49-1,http://asjp.clld.org/languages/BASQUE,49,BASQUE,sabel,,
BASQUE-49-2,http://asjp.clld.org/languages/BASQUE,49,BASQUE,tripa,,
LATVIAN-49-1,http://asjp.clld.org/languages/LATVIAN,49,LATVIAN,veders,,
LITHUANIAN-49-1,http://asjp.clld.org/languages/LITHUANIAN,49,LITHUANIAN,pilvas,,
LITHUANIAN-49-2,http://asjp.clld.org/languages/LITHUANIAN,49,LITHUANIAN,skramdis,,
ENGLISH-49-1,http://asjp.clld.org/languages/ENGLISH,49,ENGLISH,beli,,
HINDI-49-1,http://asjp.clld.org/languages/HINDI,49,HINDI,pet,,
NEPALI-49-1,http://asjp.clld.org/languages/NEPALI,49,NEPALI,bunri,,
NEPALI-49-2,http://asjp.clld.org/languages/NEPALI,49,NEPALI,pet,,
PERSIAN-49-1,http://asjp.clld.org/languages/PERSIAN,49,PERSIAN,Sekam,,
FRENCH-49-1,http://asjp.clld.org/languages/FRENCH,49,FRENCH,va*tr,,
SPANISH-49-1,http://asjp.clld.org/languages/SPANISH,49,SPANISH,bariga,,
RUSSIAN-49-1,http://asjp.clld.org/languages/RUSSIAN,49,RUSSIAN,Z3vot,,
SERBOCROATIAN-49-1,http://asjp.clld.org/languages/SERBOCROATIAN,49,SERBOCROATIAN,stomak,,
SERBOCROATIAN-49-2,http://asjp.clld.org/languages/SERBOCROATIAN,49,SERBOCROATIAN,trbuh,,
ESTONIAN-49-1,http://asjp.clld.org/languages/ESTONIAN,49,ESTONIAN,kot,,
FINNISH-49-1,http://asjp.clld.org/languages/FINNISH,49,FINNISH,vatsa,,
FINNISH-49-2,http://asjp.clld.org/languages/FINNISH,49,FINNISH,maha,,
HUNGARIAN-49-1,http://asjp.clld.org/languages/HUNGARIAN,49,HUNGARIAN,has,,
TURKISH-49-1,http://asjp.clld.org/languages/TURKISH,49,TURKISH,kar3n,,
ALUTOR-49-1,http://asjp.clld.org/languages/ALUTOR,49,ALUTOR,nanq3n,,
CHUKCHEE-49-1,http://asjp.clld.org/languages/CHUKCHEE,49,CHUKCHEE,nanq3n,,
KORYAK-49-1,http://asjp.clld.org/languages/KORYAK,49,KORYAK,nanq3n,,
N_ITELMEN-49-1,http://asjp.clld.org/languages/N_ITELMEN,49,N_ITELMEN,qely~tq,,
S_ITELMEN-49-1,http://asjp.clld.org/languages/S_ITELMEN,49,S_ITELMEN,qeLtq,,
S_ITELMEN-49-2,http://asjp.clld.org/languages/S_ITELMEN,49,S_ITELMEN,qeltq,,
TELUGU-49-1,http://asjp.clld.org/languages/TELUGU,49,TELUGU,kadupu,,
KANNADA-49-1,http://asjp.clld.org/languages/KANNADA,49,KANNADA,hotte,,
KANNADA-49-2,http://asjp.clld.org/languages/KANNADA,49,KANNADA,odalu,,
TAMIL-49-1,http://asjp.clld.org/languages/TAMIL,49,TAMIL,vayiru,,
LAHU-49-1,http://asjp.clld.org/languages/LAHU,49,LAHU,xupe,,
CANTONESE-49-1,http://asjp.clld.org/languages/CANTONESE,49,CANTONESE,touh,,
MANDARIN-49-1,http://asjp.clld.org/languages/MANDARIN,49,MANDARIN,duc,,
TARAON-49-1,http://asjp.clld.org/languages/TARAON,49,TARAON,kleig pom,,
SEMAI-49-1,http://asjp.clld.org/languages/SEMAI,49,SEMAI,k3t,,
JEH-49-1,http://asjp.clld.org/languages/JEH,49,JEH,p3dok,,
KUI_THAILAND-49-1,http://asjp.clld.org/languages/KUI_THAILAND,49,KUI_THAILAND,ph~uN,,
KHASI-49-1,http://asjp.clld.org/languages/KHASI,49,KHASI,kipoh,,
KHMER-49-1,http://asjp.clld.org/languages/KHMER,49,KHMER,boh,,
