ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
GWI-2-1,http://asjp.clld.org/languages/GWI,2,GWI,ce,,
GWI-2-2,http://asjp.clld.org/languages/GWI,2,GWI,ca,,
GXANA-2-1,http://asjp.clld.org/languages/GXANA,2,GXANA,ce,,
GXANA-2-2,http://asjp.clld.org/languages/GXANA,2,GXANA,ca,,
KHOEKHOEGOWAB-2-1,http://asjp.clld.org/languages/KHOEKHOEGOWAB,2,KHOEKHOEGOWAB,c,,
KHOEKHOEGOWAB-2-2,http://asjp.clld.org/languages/KHOEKHOEGOWAB,2,KHOEKHOEGOWAB,sac,,
KHOEKHOEGOWAB-2-3,http://asjp.clld.org/languages/KHOEKHOEGOWAB,2,KHOEKHOEGOWAB,s,,
KHOEKHOEGOWAB-2-4,http://asjp.clld.org/languages/KHOEKHOEGOWAB,2,KHOEKHOEGOWAB,sas,,
KHWE-2-1,http://asjp.clld.org/languages/KHWE,2,KHWE,tc~a,,
KHWE-2-2,http://asjp.clld.org/languages/KHWE,2,KHWE,ha*,,
KWADI-2-1,http://asjp.clld.org/languages/KWADI,2,KWADI,sa,,
MASARWA_TATI-2-1,http://asjp.clld.org/languages/MASARWA_TATI,2,MASARWA_TATI,Ca,,
NAMA-2-1,http://asjp.clld.org/languages/NAMA,2,NAMA,du,,
NAMA-2-2,http://asjp.clld.org/languages/NAMA,2,NAMA,sadu,,
NAMA_2-2-1,http://asjp.clld.org/languages/NAMA_2,2,NAMA_2,sac,,
NAMA_2-2-2,http://asjp.clld.org/languages/NAMA_2,2,NAMA_2,c,,
NAMA_2-2-3,http://asjp.clld.org/languages/NAMA_2,2,NAMA_2,sas,,
NAMA_2-2-4,http://asjp.clld.org/languages/NAMA_2,2,NAMA_2,s,,
NARON-2-1,http://asjp.clld.org/languages/NARON,2,NARON,saCa,,
NARON-2-2,http://asjp.clld.org/languages/NARON,2,NARON,C,,
NARON-2-3,http://asjp.clld.org/languages/NARON,2,NARON,saSa,,
NARON-2-4,http://asjp.clld.org/languages/NARON,2,NARON,S,,
PROTO_CENTRAL_KHOISAN-2-1,http://asjp.clld.org/languages/PROTO_CENTRAL_KHOISAN,2,PROTO_CENTRAL_KHOISAN,ca,,
PROTO_CENTRAL_KHOISAN-2-2,http://asjp.clld.org/languages/PROTO_CENTRAL_KHOISAN,2,PROTO_CENTRAL_KHOISAN,sa,,
KAUEN-2-1,http://asjp.clld.org/languages/KAUEN,2,KAUEN,aa,,
KAUEN-2-2,http://asjp.clld.org/languages/KAUEN,2,KAUEN,ahi,,
KUNG-2-1,http://asjp.clld.org/languages/KUNG,2,KUNG,ma,,
KUNG_EKOKA-2-1,http://asjp.clld.org/languages/KUNG_EKOKA,2,KUNG_EKOKA,E,,
