ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-17-1,http://asjp.clld.org/languages/SWAHILI,17,SWAHILI,ume,,
ZULU-17-1,http://asjp.clld.org/languages/ZULU,17,ZULU,nt~u,,
ZULU-17-2,http://asjp.clld.org/languages/ZULU,17,ZULU,doda,,
BENG-17-1,http://asjp.clld.org/languages/BENG,17,BENG,go*,,
BENG-17-2,http://asjp.clld.org/languages/BENG,17,BENG,5a,,
BAMBARA-17-1,http://asjp.clld.org/languages/BAMBARA,17,BAMBARA,ke,,
BAMBARA-17-2,http://asjp.clld.org/languages/BAMBARA,17,BAMBARA,ce,,
TURKANA-17-1,http://asjp.clld.org/languages/TURKANA,17,TURKANA,kile,,
KANURI-17-1,http://asjp.clld.org/languages/KANURI,17,KANURI,kw~a,,
SOMALI-17-1,http://asjp.clld.org/languages/SOMALI,17,SOMALI,nin,,
W_OROMO-17-1,http://asjp.clld.org/languages/W_OROMO,17,W_OROMO,nama,,
MOCHA-17-1,http://asjp.clld.org/languages/MOCHA,17,MOCHA,oSo,,
MOCHA-17-2,http://asjp.clld.org/languages/MOCHA,17,MOCHA,dono,,
AMHARIC-17-1,http://asjp.clld.org/languages/AMHARIC,17,AMHARIC,s3w,,
AMHARIC-17-2,http://asjp.clld.org/languages/AMHARIC,17,AMHARIC,w3nd~,,
TIGRE-17-1,http://asjp.clld.org/languages/TIGRE,17,TIGRE,inas,,
IRAQW-17-1,http://asjp.clld.org/languages/IRAQW,17,IRAQW,Xawata,,
HAUSA-17-1,http://asjp.clld.org/languages/HAUSA,17,HAUSA,mutum,,
NGIZIM-17-1,http://asjp.clld.org/languages/NGIZIM,17,NGIZIM,gems3k,,
BASQUE-17-1,http://asjp.clld.org/languages/BASQUE,17,BASQUE,gizon,,
BASQUE-17-2,http://asjp.clld.org/languages/BASQUE,17,BASQUE,gizaseme,,
LATVIAN-17-1,http://asjp.clld.org/languages/LATVIAN,17,LATVIAN,virietes,,
LITHUANIAN-17-1,http://asjp.clld.org/languages/LITHUANIAN,17,LITHUANIAN,Zmogus,,
ENGLISH-17-1,http://asjp.clld.org/languages/ENGLISH,17,ENGLISH,mEn,,
HINDI-17-1,http://asjp.clld.org/languages/HINDI,17,HINDI,admi,,
HINDI-17-2,http://asjp.clld.org/languages/HINDI,17,HINDI,mard,,
NEPALI-17-1,http://asjp.clld.org/languages/NEPALI,17,NEPALI,manCe,,
NEPALI-17-2,http://asjp.clld.org/languages/NEPALI,17,NEPALI,manis,,
PERSIAN-17-1,http://asjp.clld.org/languages/PERSIAN,17,PERSIAN,mard,,
FRENCH-17-1,http://asjp.clld.org/languages/FRENCH,17,FRENCH,om,,
SPANISH-17-1,http://asjp.clld.org/languages/SPANISH,17,SPANISH,ombre,,
RUSSIAN-17-1,http://asjp.clld.org/languages/RUSSIAN,17,RUSSIAN,muZCin3,,
SERBOCROATIAN-17-1,http://asjp.clld.org/languages/SERBOCROATIAN,17,SERBOCROATIAN,Coviyek,,
SERBOCROATIAN-17-2,http://asjp.clld.org/languages/SERBOCROATIAN,17,SERBOCROATIAN,muZ,,
ESTONIAN-17-1,http://asjp.clld.org/languages/ESTONIAN,17,ESTONIAN,mes,,
FINNISH-17-1,http://asjp.clld.org/languages/FINNISH,17,FINNISH,mies,,
HUNGARIAN-17-1,http://asjp.clld.org/languages/HUNGARIAN,17,HUNGARIAN,mies,,
TURKISH-17-1,http://asjp.clld.org/languages/TURKISH,17,TURKISH,erkek,,
TURKISH-17-2,http://asjp.clld.org/languages/TURKISH,17,TURKISH,adam,,
ALUTOR-17-1,http://asjp.clld.org/languages/ALUTOR,17,ALUTOR,Xuyamtawil7~3n,,
CHUKCHEE-17-1,http://asjp.clld.org/languages/CHUKCHEE,17,CHUKCHEE,orawetL7~an,,
KORYAK-17-1,http://asjp.clld.org/languages/KORYAK,17,KORYAK,XuyemtewilX~3n,,
N_ITELMEN-17-1,http://asjp.clld.org/languages/N_ITELMEN,17,N_ITELMEN,"C""amzanLX",,
S_ITELMEN-17-1,http://asjp.clld.org/languages/S_ITELMEN,17,S_ITELMEN,"C""amzanLX",,
JAPANESE-17-1,http://asjp.clld.org/languages/JAPANESE,17,JAPANESE,hito,,
JAPANESE-17-2,http://asjp.clld.org/languages/JAPANESE,17,JAPANESE,otoko,,
KOREAN-17-1,http://asjp.clld.org/languages/KOREAN,17,KOREAN,namja,,
TELUGU-17-1,http://asjp.clld.org/languages/TELUGU,17,TELUGU,purusu*du,,
KANNADA-17-1,http://asjp.clld.org/languages/KANNADA,17,KANNADA,purusa,,
KANNADA-17-2,http://asjp.clld.org/languages/KANNADA,17,KANNADA,alu,,
TAMIL-17-1,http://asjp.clld.org/languages/TAMIL,17,TAMIL,an,,
LAHU-17-1,http://asjp.clld.org/languages/LAHU,17,LAHU,xoqh~a7pa,,
CANTONESE-17-1,http://asjp.clld.org/languages/CANTONESE,17,CANTONESE,namyan,,
MANDARIN-17-1,http://asjp.clld.org/languages/MANDARIN,17,MANDARIN,nan ren,,
