ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-70-1,http://asjp.clld.org/languages/SWAHILI,70,SWAHILI,pa,,
ZULU-70-1,http://asjp.clld.org/languages/ZULU,70,ZULU,ph~a,,
ZULU-70-2,http://asjp.clld.org/languages/ZULU,70,ZULU,nika,,
BENG-70-1,http://asjp.clld.org/languages/BENG,70,BENG,boya*,,
BENG-70-2,http://asjp.clld.org/languages/BENG,70,BENG,bu,,
BAMBARA-70-1,http://asjp.clld.org/languages/BAMBARA,70,BAMBARA,ka ki ma,,
BAMBARA-70-2,http://asjp.clld.org/languages/BAMBARA,70,BAMBARA,ka ni ma,,
TURKANA-70-1,http://asjp.clld.org/languages/TURKANA,70,TURKANA,ainakin,,
KANURI-70-1,http://asjp.clld.org/languages/KANURI,70,KANURI,yio,,
SOMALI-70-1,http://asjp.clld.org/languages/SOMALI,70,SOMALI,si,,
SOMALI-70-2,http://asjp.clld.org/languages/SOMALI,70,SOMALI,Tib,,
W_OROMO-70-1,http://asjp.clld.org/languages/W_OROMO,70,W_OROMO,kena,,
MOCHA-70-1,http://asjp.clld.org/languages/MOCHA,70,MOCHA,mi,,
AMHARIC-70-1,http://asjp.clld.org/languages/AMHARIC,70,AMHARIC,"s3t""3",,
TIGRE-70-1,http://asjp.clld.org/languages/TIGRE,70,TIGRE,hab,,
IRAQW-70-1,http://asjp.clld.org/languages/IRAQW,70,IRAQW,hanis,,
HAUSA-70-1,http://asjp.clld.org/languages/HAUSA,70,HAUSA,ba,,
HAUSA-70-2,http://asjp.clld.org/languages/HAUSA,70,HAUSA,bai wa,,
NGIZIM-70-1,http://asjp.clld.org/languages/NGIZIM,70,NGIZIM,baru,,
BASQUE-70-1,http://asjp.clld.org/languages/BASQUE,70,BASQUE,eman,,
BASQUE-70-2,http://asjp.clld.org/languages/BASQUE,70,BASQUE,oihuka,,
LATVIAN-70-1,http://asjp.clld.org/languages/LATVIAN,70,LATVIAN,do,,
LITHUANIAN-70-1,http://asjp.clld.org/languages/LITHUANIAN,70,LITHUANIAN,duo,,
LITHUANIAN-70-2,http://asjp.clld.org/languages/LITHUANIAN,70,LITHUANIAN,dovano,,
ENGLISH-70-1,http://asjp.clld.org/languages/ENGLISH,70,ENGLISH,giv,,
HINDI-70-1,http://asjp.clld.org/languages/HINDI,70,HINDI,de,,
NEPALI-70-1,http://asjp.clld.org/languages/NEPALI,70,NEPALI,di*nu,,
PERSIAN-70-1,http://asjp.clld.org/languages/PERSIAN,70,PERSIAN,d3d,,
FRENCH-70-1,http://asjp.clld.org/languages/FRENCH,70,FRENCH,done,,
SPANISH-70-1,http://asjp.clld.org/languages/SPANISH,70,SPANISH,da,,
RUSSIAN-70-1,http://asjp.clld.org/languages/RUSSIAN,70,RUSSIAN,da,,
SERBOCROATIAN-70-1,http://asjp.clld.org/languages/SERBOCROATIAN,70,SERBOCROATIAN,da,,
ESTONIAN-70-1,http://asjp.clld.org/languages/ESTONIAN,70,ESTONIAN,and,,
FINNISH-70-1,http://asjp.clld.org/languages/FINNISH,70,FINNISH,anta,,
HUNGARIAN-70-1,http://asjp.clld.org/languages/HUNGARIAN,70,HUNGARIAN,ad,,
EWENKI_1-70-1,http://asjp.clld.org/languages/EWENKI_1,70,EWENKI_1,bu,,
TURKISH-70-1,http://asjp.clld.org/languages/TURKISH,70,TURKISH,ver,,
TURKISH-70-2,http://asjp.clld.org/languages/TURKISH,70,TURKISH,bay3Sla,,
ALUTOR-70-1,http://asjp.clld.org/languages/ALUTOR,70,ALUTOR,y3l3kki,,
CHUKCHEE-70-1,http://asjp.clld.org/languages/CHUKCHEE,70,CHUKCHEE,p3nr3,,
CHUKCHEE-70-2,http://asjp.clld.org/languages/CHUKCHEE,70,CHUKCHEE,y3L3,,
KORYAK-70-1,http://asjp.clld.org/languages/KORYAK,70,KORYAK,y3l3,,
N_ITELMEN-70-1,http://asjp.clld.org/languages/N_ITELMEN,70,N_ITELMEN,ziles,,
S_ITELMEN-70-1,http://asjp.clld.org/languages/S_ITELMEN,70,S_ITELMEN,z3les,,
JAPANESE-70-1,http://asjp.clld.org/languages/JAPANESE,70,JAPANESE,atae,,
JAPANESE-70-2,http://asjp.clld.org/languages/JAPANESE,70,JAPANESE,make,,
KOREAN-70-1,http://asjp.clld.org/languages/KOREAN,70,KOREAN,Cu,,
TELUGU-70-1,http://asjp.clld.org/languages/TELUGU,70,TELUGU,iCCu,,
KANNADA-70-1,http://asjp.clld.org/languages/KANNADA,70,KANNADA,kodu,,
KANNADA-70-2,http://asjp.clld.org/languages/KANNADA,70,KANNADA,ikku,,
TAMIL-70-1,http://asjp.clld.org/languages/TAMIL,70,TAMIL,kotu,,
LAHU-70-1,http://asjp.clld.org/languages/LAHU,70,LAHU,pi,,
CANTONESE-70-1,http://asjp.clld.org/languages/CANTONESE,70,CANTONESE,bei,,
MANDARIN-70-1,http://asjp.clld.org/languages/MANDARIN,70,MANDARIN,gei,,
TARAON-70-1,http://asjp.clld.org/languages/TARAON,70,TARAON,haN,,
NUNG-70-1,http://asjp.clld.org/languages/NUNG,70,NUNG,Zen,,
SEMAI-70-1,http://asjp.clld.org/languages/SEMAI,70,SEMAI,ok,,
BAHNAR-70-1,http://asjp.clld.org/languages/BAHNAR,70,BAHNAR,an,,
CHRAU-70-1,http://asjp.clld.org/languages/CHRAU,70,CHRAU,an,,
CHRAU-70-2,http://asjp.clld.org/languages/CHRAU,70,CHRAU,iun,,
JEH-70-1,http://asjp.clld.org/languages/JEH,70,JEH,doh,,
SEDANG-70-1,http://asjp.clld.org/languages/SEDANG,70,SEDANG,am,,
SEDANG-70-2,http://asjp.clld.org/languages/SEDANG,70,SEDANG,pleaN,,
KUI_THAILAND-70-1,http://asjp.clld.org/languages/KUI_THAILAND,70,KUI_THAILAND,an,,
KHMER-70-1,http://asjp.clld.org/languages/KHMER,70,KHMER,oy,,
MON-70-1,http://asjp.clld.org/languages/MON,70,MON,kuiw,,
NYAKUR-70-1,http://asjp.clld.org/languages/NYAKUR,70,NYAKUR,kul,,
MUNDARI-70-1,http://asjp.clld.org/languages/MUNDARI,70,MUNDARI,om,,
DEANG-70-1,http://asjp.clld.org/languages/DEANG,70,DEANG,don,,
KHMU-70-1,http://asjp.clld.org/languages/KHMU,70,KHMU,un,,
KSINMUL-70-1,http://asjp.clld.org/languages/KSINMUL,70,KSINMUL,mah,,
WA-70-1,http://asjp.clld.org/languages/WA,70,WA,to7,,
VIETNAMESE-70-1,http://asjp.clld.org/languages/VIETNAMESE,70,VIETNAMESE,to,,
CHAMORRO-70-1,http://asjp.clld.org/languages/CHAMORRO,70,CHAMORRO,na7i,,
CHAMORRO-70-2,http://asjp.clld.org/languages/CHAMORRO,70,CHAMORRO,presenta,,
INDONESIAN-70-1,http://asjp.clld.org/languages/INDONESIAN,70,INDONESIAN,beri,,
TAGALOG-70-1,http://asjp.clld.org/languages/TAGALOG,70,TAGALOG,bigay,,
CAROLINIAN-70-1,http://asjp.clld.org/languages/CAROLINIAN,70,CAROLINIAN,faN,,
FIJIAN-70-1,http://asjp.clld.org/languages/FIJIAN,70,FIJIAN,solia,,
FIJIAN_2-70-1,http://asjp.clld.org/languages/FIJIAN_2,70,FIJIAN_2,solia,,
FUTUNA_EAST-70-1,http://asjp.clld.org/languages/FUTUNA_EAST,70,FUTUNA_EAST,soli,,
HAWAIIAN-70-1,http://asjp.clld.org/languages/HAWAIIAN,70,HAWAIIAN,ha7awi,,
HAWAIIAN_3-70-1,http://asjp.clld.org/languages/HAWAIIAN_3,70,HAWAIIAN_3,ha7awi,,
KAPINGAMARANGI-70-1,http://asjp.clld.org/languages/KAPINGAMARANGI,70,KAPINGAMARANGI,waNa,,
KUSAIE-70-1,http://asjp.clld.org/languages/KUSAIE,70,KUSAIE,saN,,
MAORI-70-1,http://asjp.clld.org/languages/MAORI,70,MAORI,haotu,,
MARQUESAN_NUKUHIVA-70-1,http://asjp.clld.org/languages/MARQUESAN_NUKUHIVA,70,MARQUESAN_NUKUHIVA,tuku,,
NUKUORO-70-1,http://asjp.clld.org/languages/NUKUORO,70,NUKUORO,gamai,,
NUKUORO-70-2,http://asjp.clld.org/languages/NUKUORO,70,NUKUORO,garadu,,
PILENI-70-1,http://asjp.clld.org/languages/PILENI,70,PILENI,aumai,,
RAROTONGAN_2-70-1,http://asjp.clld.org/languages/RAROTONGAN_2,70,RAROTONGAN_2,oroNa,,
RENNELLESE-70-1,http://asjp.clld.org/languages/RENNELLESE,70,RENNELLESE,abatu,,
ROTUMAN_2-70-1,http://asjp.clld.org/languages/ROTUMAN_2,70,ROTUMAN_2,na,,
SAMOAN-70-1,http://asjp.clld.org/languages/SAMOAN,70,SAMOAN,aumai,,
SAMOAN-70-2,http://asjp.clld.org/languages/SAMOAN,70,SAMOAN,avatu,,
SAMOAN_2-70-1,http://asjp.clld.org/languages/SAMOAN_2,70,SAMOAN_2,aumai,,
