ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-84-1,http://asjp.clld.org/languages/SWAHILI,84,SWAHILI,waka,,
ZULU-84-1,http://asjp.clld.org/languages/ZULU,84,ZULU,Sisa,,
ZULU-84-2,http://asjp.clld.org/languages/ZULU,84,ZULU,vuth~a,,
BENG-84-1,http://asjp.clld.org/languages/BENG,84,BENG,bibi,,
BENG-84-2,http://asjp.clld.org/languages/BENG,84,BENG,Nwau,,
BAMBARA-84-1,http://asjp.clld.org/languages/BAMBARA,84,BAMBARA,jeni,,
TURKANA-84-1,http://asjp.clld.org/languages/TURKANA,84,TURKANA,akunom,,
KANURI-84-1,http://asjp.clld.org/languages/KANURI,84,KANURI,mal,,
SOMALI-84-1,http://asjp.clld.org/languages/SOMALI,84,SOMALI,gubo,,
W_OROMO-84-1,http://asjp.clld.org/languages/W_OROMO,84,W_OROMO,guba,,
W_OROMO-84-2,http://asjp.clld.org/languages/W_OROMO,84,W_OROMO,"k""ak""a",,
MOCHA-84-1,http://asjp.clld.org/languages/MOCHA,84,MOCHA,"miC""i",,
AMHARIC-84-1,http://asjp.clld.org/languages/AMHARIC,84,AMHARIC,"ak""at""3l3",,
TIGRE-84-1,http://asjp.clld.org/languages/TIGRE,84,TIGRE,nadid,,
TIGRE-84-2,http://asjp.clld.org/languages/TIGRE,84,TIGRE,andada,,
IRAQW-84-1,http://asjp.clld.org/languages/IRAQW,84,IRAQW,daX,,
IRAQW-84-2,http://asjp.clld.org/languages/IRAQW,84,IRAQW,oh,,
HAUSA-84-1,http://asjp.clld.org/languages/HAUSA,84,HAUSA,"k""ona",,
NGIZIM-84-1,http://asjp.clld.org/languages/NGIZIM,84,NGIZIM,baku,,
BASQUE-84-1,http://asjp.clld.org/languages/BASQUE,84,BASQUE,erre,,
BASQUE-84-2,http://asjp.clld.org/languages/BASQUE,84,BASQUE,sumin,,
LATVIAN-84-1,http://asjp.clld.org/languages/LATVIAN,84,LATVIAN,deg,,
LITHUANIAN-84-1,http://asjp.clld.org/languages/LITHUANIAN,84,LITHUANIAN,deg,,
ENGLISH-84-1,http://asjp.clld.org/languages/ENGLISH,84,ENGLISH,b3rn,,
HINDI-84-1,http://asjp.clld.org/languages/HINDI,84,HINDI,jal,,
HINDI-84-2,http://asjp.clld.org/languages/HINDI,84,HINDI,jala,,
NEPALI-84-1,http://asjp.clld.org/languages/NEPALI,84,NEPALI,darau*,,
NEPALI-84-2,http://asjp.clld.org/languages/NEPALI,84,NEPALI,jalau*,,
PERSIAN-84-1,http://asjp.clld.org/languages/PERSIAN,84,PERSIAN,suxt,,
FRENCH-84-1,http://asjp.clld.org/languages/FRENCH,84,FRENCH,brule,,
SPANISH-84-1,http://asjp.clld.org/languages/SPANISH,84,SPANISH,kema,,
SPANISH-84-2,http://asjp.clld.org/languages/SPANISH,84,SPANISH,arde,,
RUSSIAN-84-1,http://asjp.clld.org/languages/RUSSIAN,84,RUSSIAN,ZEC,,
RUSSIAN-84-2,http://asjp.clld.org/languages/RUSSIAN,84,RUSSIAN,paly~i,,
SERBOCROATIAN-84-1,http://asjp.clld.org/languages/SERBOCROATIAN,84,SERBOCROATIAN,gore,,
SERBOCROATIAN-84-2,http://asjp.clld.org/languages/SERBOCROATIAN,84,SERBOCROATIAN,gory~e,,
ESTONIAN-84-1,http://asjp.clld.org/languages/ESTONIAN,84,ESTONIAN,pole,,
