ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-80-1,http://asjp.clld.org/languages/SWAHILI,80,SWAHILI,wiNg~u,,
ZULU-80-1,http://asjp.clld.org/languages/ZULU,80,ZULU,fu,,
BENG-80-1,http://asjp.clld.org/languages/BENG,80,BENG,eTi be a yoni pu,,
BAMBARA-80-1,http://asjp.clld.org/languages/BAMBARA,80,BAMBARA,sanfin,,
TURKANA-80-1,http://asjp.clld.org/languages/TURKANA,80,TURKANA,dou,,
KANURI-80-1,http://asjp.clld.org/languages/KANURI,80,KANURI,fowo,,
SOMALI-80-1,http://asjp.clld.org/languages/SOMALI,80,SOMALI,darur,,
W_OROMO-80-1,http://asjp.clld.org/languages/W_OROMO,80,W_OROMO,dumesa,,
MOCHA-80-1,http://asjp.clld.org/languages/MOCHA,80,MOCHA,gupo,,
AMHARIC-80-1,http://asjp.clld.org/languages/AMHARIC,80,AMHARIC,d3m3na,,
TIGRE-80-1,http://asjp.clld.org/languages/TIGRE,80,TIGRE,gim,,
IRAQW-80-1,http://asjp.clld.org/languages/IRAQW,80,IRAQW,hunkay,,
HAUSA-80-1,http://asjp.clld.org/languages/HAUSA,80,HAUSA,gajimare,,
NGIZIM-80-1,http://asjp.clld.org/languages/NGIZIM,80,NGIZIM,"k3rab""3k",,
BASQUE-80-1,http://asjp.clld.org/languages/BASQUE,80,BASQUE,hodei,,
LATVIAN-80-1,http://asjp.clld.org/languages/LATVIAN,80,LATVIAN,makonis,,
LITHUANIAN-80-1,http://asjp.clld.org/languages/LITHUANIAN,80,LITHUANIAN,debesy~s,,
ENGLISH-80-1,http://asjp.clld.org/languages/ENGLISH,80,ENGLISH,klaud,,
HINDI-80-1,http://asjp.clld.org/languages/HINDI,80,HINDI,badal,,
NEPALI-80-1,http://asjp.clld.org/languages/NEPALI,80,NEPALI,badal,,
NEPALI-80-2,http://asjp.clld.org/languages/NEPALI,80,NEPALI,du*ri,,
PERSIAN-80-1,http://asjp.clld.org/languages/PERSIAN,80,PERSIAN,abr,,
FRENCH-80-1,http://asjp.clld.org/languages/FRENCH,80,FRENCH,nuaj,,
SPANISH-80-1,http://asjp.clld.org/languages/SPANISH,80,SPANISH,nube,,
RUSSIAN-80-1,http://asjp.clld.org/languages/RUSSIAN,80,RUSSIAN,tuC3,,
RUSSIAN-80-2,http://asjp.clld.org/languages/RUSSIAN,80,RUSSIAN,oblaka,,
SERBOCROATIAN-80-1,http://asjp.clld.org/languages/SERBOCROATIAN,80,SERBOCROATIAN,oblak,,
ESTONIAN-80-1,http://asjp.clld.org/languages/ESTONIAN,80,ESTONIAN,pilv,,
FINNISH-80-1,http://asjp.clld.org/languages/FINNISH,80,FINNISH,pilvi,,
HUNGARIAN-80-1,http://asjp.clld.org/languages/HUNGARIAN,80,HUNGARIAN,felhi,,
EWENKI_1-80-1,http://asjp.clld.org/languages/EWENKI_1,80,EWENKI_1,tokso,,
TURKISH-80-1,http://asjp.clld.org/languages/TURKISH,80,TURKISH,bulut,,
ALUTOR-80-1,http://asjp.clld.org/languages/ALUTOR,80,ALUTOR,y3Nay3n,,
CHUKCHEE-80-1,http://asjp.clld.org/languages/CHUKCHEE,80,CHUKCHEE,y7~3n,,
KORYAK-80-1,http://asjp.clld.org/languages/KORYAK,80,KORYAK,y373n,,
N_ITELMEN-80-1,http://asjp.clld.org/languages/N_ITELMEN,80,N_ITELMEN,muqmuq,,
S_ITELMEN-80-1,http://asjp.clld.org/languages/S_ITELMEN,80,S_ITELMEN,yayaN,,
S_ITELMEN-80-2,http://asjp.clld.org/languages/S_ITELMEN,80,S_ITELMEN,Nisal,,
JAPANESE-80-1,http://asjp.clld.org/languages/JAPANESE,80,JAPANESE,kumo,,
KOREAN-80-1,http://asjp.clld.org/languages/KOREAN,80,KOREAN,kurun,,
TELUGU-80-1,http://asjp.clld.org/languages/TELUGU,80,TELUGU,megh~amu,,
KANNADA-80-1,http://asjp.clld.org/languages/KANNADA,80,KANNADA,megh~a,,
