ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
GWI-66-1,http://asjp.clld.org/languages/GWI,66,GWI,a,,
GXANA-66-1,http://asjp.clld.org/languages/GXANA,66,GXANA,a,,
KHOEKHOEGOWAB-66-1,http://asjp.clld.org/languages/KHOEKHOEGOWAB,66,KHOEKHOEGOWAB,ha,,
KHOEKHOEGOWAB-66-2,http://asjp.clld.org/languages/KHOEKHOEGOWAB,66,KHOEKHOEGOWAB,!kxi,,
KHWE-66-1,http://asjp.clld.org/languages/KHWE,66,KHWE,ya,,
KORANA-66-1,http://asjp.clld.org/languages/KORANA,66,KORANA,ha,,
KWADI-66-1,http://asjp.clld.org/languages/KWADI,66,KWADI,hadahalo,,
KXOE-66-1,http://asjp.clld.org/languages/KXOE,66,KXOE,hE,,
MASARWA_TATI-66-1,http://asjp.clld.org/languages/MASARWA_TATI,66,MASARWA_TATI,ya,,
MASARWA_TATI-66-2,http://asjp.clld.org/languages/MASARWA_TATI,66,MASARWA_TATI,habee,,
NAMA-66-1,http://asjp.clld.org/languages/NAMA,66,NAMA,ha,,
NAMA-66-2,http://asjp.clld.org/languages/NAMA,66,NAMA,!X~i,,
NAMA_2-66-1,http://asjp.clld.org/languages/NAMA_2,66,NAMA_2,si,,
NAMA_2-66-2,http://asjp.clld.org/languages/NAMA_2,66,NAMA_2,ha,,
NAMA_2-66-3,http://asjp.clld.org/languages/NAMA_2,66,NAMA_2,!nuwu,,
NARO-66-1,http://asjp.clld.org/languages/NARO,66,NARO,ha,,
NARON-66-1,http://asjp.clld.org/languages/NARON,66,NARON,Si,,
NARON-66-2,http://asjp.clld.org/languages/NARON,66,NARON,ha,,
PROTO_CENTRAL_KHOISAN-66-1,http://asjp.clld.org/languages/PROTO_CENTRAL_KHOISAN,66,PROTO_CENTRAL_KHOISAN,ha,,
PROTO_EAST_KHOE-66-1,http://asjp.clld.org/languages/PROTO_EAST_KHOE,66,PROTO_EAST_KHOE,ha,,
PROTO_KHOE-66-1,http://asjp.clld.org/languages/PROTO_KHOE,66,PROTO_KHOE,ha,,
PROTO_WEST_KHOE-66-1,http://asjp.clld.org/languages/PROTO_WEST_KHOE,66,PROTO_WEST_KHOE,ha,,
HOAN-66-1,http://asjp.clld.org/languages/HOAN,66,HOAN,Ca,,
JUHOAN-66-1,http://asjp.clld.org/languages/JUHOAN,66,JUHOAN,ci,,
JUHOAN-66-2,http://asjp.clld.org/languages/JUHOAN,66,JUHOAN,!g~a,,
