ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-29-1,http://asjp.clld.org/languages/SWAHILI,29,SWAHILI,5ama,,
ZULU-29-1,http://asjp.clld.org/languages/ZULU,29,ZULU,5ama,,
BENG-29-1,http://asjp.clld.org/languages/BENG,29,BENG,soN,,
BAMBARA-29-1,http://asjp.clld.org/languages/BAMBARA,29,BAMBARA,bu,,
BAMBARA-29-2,http://asjp.clld.org/languages/BAMBARA,29,BAMBARA,sogo,,
TURKANA-29-1,http://asjp.clld.org/languages/TURKANA,29,TURKANA,kiriN,,
KANURI-29-1,http://asjp.clld.org/languages/KANURI,29,KANURI,da,,
SOMALI-29-1,http://asjp.clld.org/languages/SOMALI,29,SOMALI,hilib,,
SOMALI-29-2,http://asjp.clld.org/languages/SOMALI,29,SOMALI,XaT,,
W_OROMO-29-1,http://asjp.clld.org/languages/W_OROMO,29,W_OROMO,fon,,
MOCHA-29-1,http://asjp.clld.org/languages/MOCHA,29,MOCHA,qoNgo,,
AMHARIC-29-1,http://asjp.clld.org/languages/AMHARIC,29,AMHARIC,s3ga,,
TIGRE-29-1,http://asjp.clld.org/languages/TIGRE,29,TIGRE,siga,,
IRAQW-29-1,http://asjp.clld.org/languages/IRAQW,29,IRAQW,fu7unay,,
HAUSA-29-1,http://asjp.clld.org/languages/HAUSA,29,HAUSA,"s""oka",,
NGIZIM-29-1,http://asjp.clld.org/languages/NGIZIM,29,NGIZIM,Luwai,,
BASQUE-29-1,http://asjp.clld.org/languages/BASQUE,29,BASQUE,haragi,,
BASQUE-29-2,http://asjp.clld.org/languages/BASQUE,29,BASQUE,okela,,
LATVIAN-29-1,http://asjp.clld.org/languages/LATVIAN,29,LATVIAN,gaLa,,
LATVIAN-29-2,http://asjp.clld.org/languages/LATVIAN,29,LATVIAN,miesa,,
LITHUANIAN-29-1,http://asjp.clld.org/languages/LITHUANIAN,29,LITHUANIAN,mesa,,
LITHUANIAN-29-2,http://asjp.clld.org/languages/LITHUANIAN,29,LITHUANIAN,kunas,,
ENGLISH-29-1,http://asjp.clld.org/languages/ENGLISH,29,ENGLISH,flES,,
ENGLISH-29-2,http://asjp.clld.org/languages/ENGLISH,29,ENGLISH,mit,,
HINDI-29-1,http://asjp.clld.org/languages/HINDI,29,HINDI,ma*s,,
HINDI-29-2,http://asjp.clld.org/languages/HINDI,29,HINDI,goSt,,
NEPALI-29-1,http://asjp.clld.org/languages/NEPALI,29,NEPALI,masu,,
PERSIAN-29-1,http://asjp.clld.org/languages/PERSIAN,29,PERSIAN,guSt,,
FRENCH-29-1,http://asjp.clld.org/languages/FRENCH,29,FRENCH,vy~a*d,,
SPANISH-29-1,http://asjp.clld.org/languages/SPANISH,29,SPANISH,karne,,
RUSSIAN-29-1,http://asjp.clld.org/languages/RUSSIAN,29,RUSSIAN,my~as3,,
SERBOCROATIAN-29-1,http://asjp.clld.org/languages/SERBOCROATIAN,29,SERBOCROATIAN,meso,,
ESTONIAN-29-1,http://asjp.clld.org/languages/ESTONIAN,29,ESTONIAN,liha,,
FINNISH-29-1,http://asjp.clld.org/languages/FINNISH,29,FINNISH,liha,,
HUNGARIAN-29-1,http://asjp.clld.org/languages/HUNGARIAN,29,HUNGARIAN,hus,,
EWENKI_1-29-1,http://asjp.clld.org/languages/EWENKI_1,29,EWENKI_1,uld3,,
TURKISH-29-1,http://asjp.clld.org/languages/TURKISH,29,TURKISH,vijut,,
TURKISH-29-2,http://asjp.clld.org/languages/TURKISH,29,TURKISH,ten,,
ALUTOR-29-1,http://asjp.clld.org/languages/ALUTOR,29,ALUTOR,t3rx3t3r,,
ALUTOR-29-2,http://asjp.clld.org/languages/ALUTOR,29,ALUTOR,kinuNi,,
CHUKCHEE-29-1,http://asjp.clld.org/languages/CHUKCHEE,29,CHUKCHEE,tekisx3n,,
KORYAK-29-1,http://asjp.clld.org/languages/KORYAK,29,KORYAK,kinuNi,,
N_ITELMEN-29-1,http://asjp.clld.org/languages/N_ITELMEN,29,N_ITELMEN,tXaltXal,,
S_ITELMEN-29-1,http://asjp.clld.org/languages/S_ITELMEN,29,S_ITELMEN,tXaltXal,,
JAPANESE-29-1,http://asjp.clld.org/languages/JAPANESE,29,JAPANESE,niku,,
KOREAN-29-1,http://asjp.clld.org/languages/KOREAN,29,KOREAN,kogi,,
TELUGU-29-1,http://asjp.clld.org/languages/TELUGU,29,TELUGU,mamsamu,,
KANNADA-29-1,http://asjp.clld.org/languages/KANNADA,29,KANNADA,badu,,
KANNADA-29-2,http://asjp.clld.org/languages/KANNADA,29,KANNADA,kanda,,
TAMIL-29-1,http://asjp.clld.org/languages/TAMIL,29,TAMIL,iraiCCi,,
LAHU-29-1,http://asjp.clld.org/languages/LAHU,29,LAHU,sa,,
CANTONESE-29-1,http://asjp.clld.org/languages/CANTONESE,29,CANTONESE,yuk,,
MANDARIN-29-1,http://asjp.clld.org/languages/MANDARIN,29,MANDARIN,jou,,
TARAON-29-1,http://asjp.clld.org/languages/TARAON,29,TARAON,tabre*,,
NUNG-29-1,http://asjp.clld.org/languages/NUNG,29,NUNG,n3,,
SEMAI-29-1,http://asjp.clld.org/languages/SEMAI,29,SEMAI,sEC,,
