ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-27-1,http://asjp.clld.org/languages/SWAHILI,27,SWAHILI,gamb~a,,
ZULU-27-1,http://asjp.clld.org/languages/ZULU,27,ZULU,!olo,,
BENG-27-1,http://asjp.clld.org/languages/BENG,27,BENG,koN,,
KANURI-27-1,http://asjp.clld.org/languages/KANURI,27,KANURI,kaskaSi,,
W_OROMO-27-1,http://asjp.clld.org/languages/W_OROMO,27,W_OROMO,"hop""o",,
MOCHA-27-1,http://asjp.clld.org/languages/MOCHA,27,MOCHA,oqi,,
AMHARIC-27-1,http://asjp.clld.org/languages/AMHARIC,27,AMHARIC,"k""3fit",,
TIGRE-27-1,http://asjp.clld.org/languages/TIGRE,27,TIGRE,"k""araf",,
TIGRE-27-2,http://asjp.clld.org/languages/TIGRE,27,TIGRE,"k""iSrat",,
IRAQW-27-1,http://asjp.clld.org/languages/IRAQW,27,IRAQW,"k""afi",,
HAUSA-27-1,http://asjp.clld.org/languages/HAUSA,27,HAUSA,"b""awo",,
NGIZIM-27-1,http://asjp.clld.org/languages/NGIZIM,27,NGIZIM,wurzu,,
BASQUE-27-1,http://asjp.clld.org/languages/BASQUE,27,BASQUE,azal,,
LATVIAN-27-1,http://asjp.clld.org/languages/LATVIAN,27,LATVIAN,miza,,
LITHUANIAN-27-1,http://asjp.clld.org/languages/LITHUANIAN,27,LITHUANIAN,Zieve,,
ENGLISH-27-1,http://asjp.clld.org/languages/ENGLISH,27,ENGLISH,bark,,
HINDI-27-1,http://asjp.clld.org/languages/HINDI,27,HINDI,Cal,,
NEPALI-27-1,http://asjp.clld.org/languages/NEPALI,27,NEPALI,bokar,,
PERSIAN-27-1,http://asjp.clld.org/languages/PERSIAN,27,PERSIAN,pust,,
FRENCH-27-1,http://asjp.clld.org/languages/FRENCH,27,FRENCH,ekors,,
SPANISH-27-1,http://asjp.clld.org/languages/SPANISH,27,SPANISH,kortesa,,
SPANISH-27-2,http://asjp.clld.org/languages/SPANISH,27,SPANISH,kaskara,,
RUSSIAN-27-1,http://asjp.clld.org/languages/RUSSIAN,27,RUSSIAN,kora,,
SERBOCROATIAN-27-1,http://asjp.clld.org/languages/SERBOCROATIAN,27,SERBOCROATIAN,kora,,
ESTONIAN-27-1,http://asjp.clld.org/languages/ESTONIAN,27,ESTONIAN,kor,,
FINNISH-27-1,http://asjp.clld.org/languages/FINNISH,27,FINNISH,kuori,,
HUNGARIAN-27-1,http://asjp.clld.org/languages/HUNGARIAN,27,HUNGARIAN,kereg,,
TURKISH-27-1,http://asjp.clld.org/languages/TURKISH,27,TURKISH,kabuk,,
ALUTOR-27-1,http://asjp.clld.org/languages/ALUTOR,27,ALUTOR,ilq3lx3n,,
CHUKCHEE-27-1,http://asjp.clld.org/languages/CHUKCHEE,27,CHUKCHEE,itq3Lx3n,,
KORYAK-27-1,http://asjp.clld.org/languages/KORYAK,27,KORYAK,ilq3lx3n,,
N_ITELMEN-27-1,http://asjp.clld.org/languages/N_ITELMEN,27,N_ITELMEN,ilal,,
