ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-42-1,http://asjp.clld.org/languages/SWAHILI,42,SWAHILI,5w~a,,
ZULU-42-1,http://asjp.clld.org/languages/ZULU,42,ZULU,lomo,,
BENG-42-1,http://asjp.clld.org/languages/BENG,42,BENG,ye,,
BAMBARA-42-1,http://asjp.clld.org/languages/BAMBARA,42,BAMBARA,da,,
TURKANA-42-1,http://asjp.clld.org/languages/TURKANA,42,TURKANA,kituk,,
KANURI-42-1,http://asjp.clld.org/languages/KANURI,42,KANURI,Ci,,
SOMALI-42-1,http://asjp.clld.org/languages/SOMALI,42,SOMALI,af,,
W_OROMO-42-1,http://asjp.clld.org/languages/W_OROMO,42,W_OROMO,afan,,
W_OROMO-42-2,http://asjp.clld.org/languages/W_OROMO,42,W_OROMO,uru,,
MOCHA-42-1,http://asjp.clld.org/languages/MOCHA,42,MOCHA,nono,,
AMHARIC-42-1,http://asjp.clld.org/languages/AMHARIC,42,AMHARIC,af,,
TIGRE-42-1,http://asjp.clld.org/languages/TIGRE,42,TIGRE,af,,
IRAQW-42-1,http://asjp.clld.org/languages/IRAQW,42,IRAQW,afa,,
HAUSA-42-1,http://asjp.clld.org/languages/HAUSA,42,HAUSA,baki,,
NGIZIM-42-1,http://asjp.clld.org/languages/NGIZIM,42,NGIZIM,miya,,
BASQUE-42-1,http://asjp.clld.org/languages/BASQUE,42,BASQUE,aho,,
BASQUE-42-2,http://asjp.clld.org/languages/BASQUE,42,BASQUE,mutur,,
LATVIAN-42-1,http://asjp.clld.org/languages/LATVIAN,42,LATVIAN,mute,,
LITHUANIAN-42-1,http://asjp.clld.org/languages/LITHUANIAN,42,LITHUANIAN,burna,,
ENGLISH-42-1,http://asjp.clld.org/languages/ENGLISH,42,ENGLISH,mau8,,
HINDI-42-1,http://asjp.clld.org/languages/HINDI,42,HINDI,mu*h,,
HINDI-42-2,http://asjp.clld.org/languages/HINDI,42,HINDI,muk,,
NEPALI-42-1,http://asjp.clld.org/languages/NEPALI,42,NEPALI,muk,,
PERSIAN-42-1,http://asjp.clld.org/languages/PERSIAN,42,PERSIAN,dahan,,
FRENCH-42-1,http://asjp.clld.org/languages/FRENCH,42,FRENCH,buS,,
SPANISH-42-1,http://asjp.clld.org/languages/SPANISH,42,SPANISH,boka,,
RUSSIAN-42-1,http://asjp.clld.org/languages/RUSSIAN,42,RUSSIAN,rot,,
SERBOCROATIAN-42-1,http://asjp.clld.org/languages/SERBOCROATIAN,42,SERBOCROATIAN,usta,,
ESTONIAN-42-1,http://asjp.clld.org/languages/ESTONIAN,42,ESTONIAN,su,,
FINNISH-42-1,http://asjp.clld.org/languages/FINNISH,42,FINNISH,suu,,
HUNGARIAN-42-1,http://asjp.clld.org/languages/HUNGARIAN,42,HUNGARIAN,saj,,
EWENKI_1-42-1,http://asjp.clld.org/languages/EWENKI_1,42,EWENKI_1,amNa,,
TURKISH-42-1,http://asjp.clld.org/languages/TURKISH,42,TURKISH,ay3z,,
TURKISH-42-2,http://asjp.clld.org/languages/TURKISH,42,TURKISH,mansap,,
ALUTOR-42-1,http://asjp.clld.org/languages/ALUTOR,42,ALUTOR,r3k3rN3n,,
CHUKCHEE-42-1,http://asjp.clld.org/languages/CHUKCHEE,42,CHUKCHEE,y3k3rx3n,,
KORYAK-42-1,http://asjp.clld.org/languages/KORYAK,42,KORYAK,y3kiN3n,,
N_ITELMEN-42-1,http://asjp.clld.org/languages/N_ITELMEN,42,N_ITELMEN,q3sX,,
S_ITELMEN-42-1,http://asjp.clld.org/languages/S_ITELMEN,42,S_ITELMEN,q3sX,,
JAPANESE-42-1,http://asjp.clld.org/languages/JAPANESE,42,JAPANESE,kuCi,,
KOREAN-42-1,http://asjp.clld.org/languages/KOREAN,42,KOREAN,ip,,
TELUGU-42-1,http://asjp.clld.org/languages/TELUGU,42,TELUGU,noru,,
KANNADA-42-1,http://asjp.clld.org/languages/KANNADA,42,KANNADA,bayu,,
KANNADA-42-2,http://asjp.clld.org/languages/KANNADA,42,KANNADA,bai,,
TAMIL-42-1,http://asjp.clld.org/languages/TAMIL,42,TAMIL,vay,,
DASHI_BAI-42-1,http://asjp.clld.org/languages/DASHI_BAI,42,DASHI_BAI,Ch~i pa,,
EGA_BAI-42-1,http://asjp.clld.org/languages/EGA_BAI,42,EGA_BAI,cy~u pa qw~a,,
ENQI_BAI-42-1,http://asjp.clld.org/languages/ENQI_BAI,42,ENQI_BAI,qhw$a 5a,,
GONGXING_BAI-42-1,http://asjp.clld.org/languages/GONGXING_BAI,42,GONGXING_BAI,xu ya,,
HEDIAN_BAI-42-1,http://asjp.clld.org/languages/HEDIAN_BAI,42,HEDIAN_BAI,ci pa,,
JINDING_BAI-42-1,http://asjp.clld.org/languages/JINDING_BAI,42,JINDING_BAI,cu pa,,
JINDUN_BAI-42-1,http://asjp.clld.org/languages/JINDUN_BAI,42,JINDUN_BAI,ch~i pa,,
JINMAN_BAI-42-1,http://asjp.clld.org/languages/JINMAN_BAI,42,JINMAN_BAI,cy~u pa,,
JINXING_BAI-42-1,http://asjp.clld.org/languages/JINXING_BAI,42,JINXING_BAI,co po,,
LONGMEN_BAI-42-1,http://asjp.clld.org/languages/LONGMEN_BAI,42,LONGMEN_BAI,ci pa,,
LUOBENZHUO_BAI-42-1,http://asjp.clld.org/languages/LUOBENZHUO_BAI,42,LUOBENZHUO_BAI,cy~o pa,,
MAZHELONG_BAI-42-1,http://asjp.clld.org/languages/MAZHELONG_BAI,42,MAZHELONG_BAI,ci po,,
QILIQIAO_BAI-42-1,http://asjp.clld.org/languages/QILIQIAO_BAI,42,QILIQIAO_BAI,ci pa,,
SHI_BAI-42-1,http://asjp.clld.org/languages/SHI_BAI,42,SHI_BAI,ci pa,,
TUOLUO_BAI-42-1,http://asjp.clld.org/languages/TUOLUO_BAI,42,TUOLUO_BAI,yaN,,
XISHAN_BAI-42-1,http://asjp.clld.org/languages/XISHAN_BAI,42,XISHAN_BAI,ch~i ph~a,,
ZHAOZHUANG_BAI-42-1,http://asjp.clld.org/languages/ZHAOZHUANG_BAI,42,ZHAOZHUANG_BAI,ci pa,,
ZHOUCHENG_BAI-42-1,http://asjp.clld.org/languages/ZHOUCHENG_BAI,42,ZHOUCHENG_BAI,ci pa,,
LAHU-42-1,http://asjp.clld.org/languages/LAHU,42,LAHU,mo7qo,,
CANTONESE-42-1,http://asjp.clld.org/languages/CANTONESE,42,CANTONESE,hau,,
CANTONESE-42-2,http://asjp.clld.org/languages/CANTONESE,42,CANTONESE,jeui,,
MANDARIN-42-1,http://asjp.clld.org/languages/MANDARIN,42,MANDARIN,coei,,
TARAON-42-1,http://asjp.clld.org/languages/TARAON,42,TARAON,8eram bram,,
DRUNG-42-1,http://asjp.clld.org/languages/DRUNG,42,DRUNG,sa,,
NUNG_CHINA-42-1,http://asjp.clld.org/languages/NUNG_CHINA,42,NUNG_CHINA,a sa,,
NUNG-42-1,http://asjp.clld.org/languages/NUNG,42,NUNG,pak,,
SEMAI-42-1,http://asjp.clld.org/languages/SEMAI,42,SEMAI,mp~akN,,
BAHNAR-42-1,http://asjp.clld.org/languages/BAHNAR,42,BAHNAR,b3r,,
CHRAU-42-1,http://asjp.clld.org/languages/CHRAU,42,CHRAU,mi5,,
JEH-42-1,http://asjp.clld.org/languages/JEH,42,JEH,t3mun,,
SEDANG-42-1,http://asjp.clld.org/languages/SEDANG,42,SEDANG,rokoN,,
KUI_THAILAND-42-1,http://asjp.clld.org/languages/KUI_THAILAND,42,KUI_THAILAND,noh,,
KHASI-42-1,http://asjp.clld.org/languages/KHASI,42,KHASI,sh~intur,,
KHMER-42-1,http://asjp.clld.org/languages/KHMER,42,KHMER,mat,,
MON-42-1,http://asjp.clld.org/languages/MON,42,MON,paN,,
NYAKUR-42-1,http://asjp.clld.org/languages/NYAKUR,42,NYAKUR,paN,,
MUNDARI-42-1,http://asjp.clld.org/languages/MUNDARI,42,MUNDARI,moCa,,
DEANG-42-1,http://asjp.clld.org/languages/DEANG,42,DEANG,sop,,
KHMU-42-1,http://asjp.clld.org/languages/KHMU,42,KHMU,t3noh,,
KSINMUL-42-1,http://asjp.clld.org/languages/KSINMUL,42,KSINMUL,5uk,,
WA-42-1,http://asjp.clld.org/languages/WA,42,WA,yh~3ih,,
RUC-42-1,http://asjp.clld.org/languages/RUC,42,RUC,kaN,,
VIETNAMESE-42-1,http://asjp.clld.org/languages/VIETNAMESE,42,VIETNAMESE,mieN,,
SEDIQ-42-1,http://asjp.clld.org/languages/SEDIQ,42,SEDIQ,oa7,,
SEDIQ-42-2,http://asjp.clld.org/languages/SEDIQ,42,SEDIQ,koak,,
BALI-42-1,http://asjp.clld.org/languages/BALI,42,BALI,bunnut,,
GAURA_NGGAURA-42-1,http://asjp.clld.org/languages/GAURA_NGGAURA,42,GAURA_NGGAURA,wabh~a,,
SIKA-42-1,http://asjp.clld.org/languages/SIKA,42,SIKA,wa,,
SIKA-42-2,http://asjp.clld.org/languages/SIKA,42,SIKA,waN,,
SOBOYO-42-1,http://asjp.clld.org/languages/SOBOYO,42,SOBOYO,suN,,
YAMDENA-42-1,http://asjp.clld.org/languages/YAMDENA,42,YAMDENA,susuke,,
CHAMORRO-42-1,http://asjp.clld.org/languages/CHAMORRO,42,CHAMORRO,sukos babw~i,,
CHAMORRO-42-2,http://asjp.clld.org/languages/CHAMORRO,42,CHAMORRO,pacot,,
CHAM_EASTERN-42-1,http://asjp.clld.org/languages/CHAM_EASTERN,42,CHAM_EASTERN,pabah,,
INDONESIAN-42-1,http://asjp.clld.org/languages/INDONESIAN,42,INDONESIAN,mulut,,
HANUNOO-42-1,http://asjp.clld.org/languages/HANUNOO,42,HANUNOO,bibig,,
HANUNOO-42-2,http://asjp.clld.org/languages/HANUNOO,42,HANUNOO,sulaN,,
TAGALOG-42-1,http://asjp.clld.org/languages/TAGALOG,42,TAGALOG,buNaNa,,
TAGALOG-42-2,http://asjp.clld.org/languages/TAGALOG,42,TAGALOG,bibig,,
IMOROD-42-1,http://asjp.clld.org/languages/IMOROD,42,IMOROD,NoNoy,,
IMOROD-42-2,http://asjp.clld.org/languages/IMOROD,42,IMOROD,Noso,,
KAPAMPANGAN-42-1,http://asjp.clld.org/languages/KAPAMPANGAN,42,KAPAMPANGAN,asbuk,,
BANONI-42-1,http://asjp.clld.org/languages/BANONI,42,BANONI,maNo,,
CAROLINIAN-42-1,http://asjp.clld.org/languages/CAROLINIAN,42,CAROLINIAN,aw,,
FIJIAN-42-1,http://asjp.clld.org/languages/FIJIAN,42,FIJIAN,Nusu,,
FIJIAN-42-2,http://asjp.clld.org/languages/FIJIAN,42,FIJIAN,nd~raka,,
FIJIAN_2-42-1,http://asjp.clld.org/languages/FIJIAN_2,42,FIJIAN_2,gusumu,,
FUTUNA_EAST-42-1,http://asjp.clld.org/languages/FUTUNA_EAST,42,FUTUNA_EAST,gutu,,
GAPAPAIWA-42-1,http://asjp.clld.org/languages/GAPAPAIWA,42,GAPAPAIWA,kawa,,
HAWAIIAN-42-1,http://asjp.clld.org/languages/HAWAIIAN,42,HAWAIIAN,waha,,
HAWAIIAN_3-42-1,http://asjp.clld.org/languages/HAWAIIAN_3,42,HAWAIIAN_3,waha,,
KAIRIRU-42-1,http://asjp.clld.org/languages/KAIRIRU,42,KAIRIRU,puri5,,
KAIRIRU-42-2,http://asjp.clld.org/languages/KAIRIRU,42,KAIRIRU,sma5,,
KAPINGAMARANGI-42-1,http://asjp.clld.org/languages/KAPINGAMARANGI,42,KAPINGAMARANGI,Nutu,,
KAULONG-42-1,http://asjp.clld.org/languages/KAULONG,42,KAULONG,wo,,
KILIVILA-42-1,http://asjp.clld.org/languages/KILIVILA,42,KILIVILA,wadona,,
KILIVILA-42-2,http://asjp.clld.org/languages/KILIVILA,42,KILIVILA,wodlia,,
KOKOTA-42-1,http://asjp.clld.org/languages/KOKOTA,42,KOKOTA,maNa,,
KUSAIE-42-1,http://asjp.clld.org/languages/KUSAIE,42,KUSAIE,oal,,
KUSAIE-42-2,http://asjp.clld.org/languages/KUSAIE,42,KUSAIE,oalik,,
LOU-42-1,http://asjp.clld.org/languages/LOU,42,LOU,kolo,,
MAORI-42-1,http://asjp.clld.org/languages/MAORI,42,MAORI,waha,,
MARQUESAN_NUKUHIVA-42-1,http://asjp.clld.org/languages/MARQUESAN_NUKUHIVA,42,MARQUESAN_NUKUHIVA,haha,,
NALIK-42-1,http://asjp.clld.org/languages/NALIK,42,NALIK,Nusna,,
NUKUORO-42-1,http://asjp.clld.org/languages/NUKUORO,42,NUKUORO,Nudu,,
PILENI-42-1,http://asjp.clld.org/languages/PILENI,42,PILENI,Nutu,,
RAROTONGAN_2-42-1,http://asjp.clld.org/languages/RAROTONGAN_2,42,RAROTONGAN_2,wa7a,,
RENNELLESE-42-1,http://asjp.clld.org/languages/RENNELLESE,42,RENNELLESE,Natu,,
ROTUMAN_2-42-1,http://asjp.clld.org/languages/ROTUMAN_2,42,ROTUMAN_2,nuju,,
ROVIANA-42-1,http://asjp.clld.org/languages/ROVIANA,42,ROVIANA,Nuzu,,
SAMOAN-42-1,http://asjp.clld.org/languages/SAMOAN,42,SAMOAN,muaNuta,,
SAMOAN_2-42-1,http://asjp.clld.org/languages/SAMOAN_2,42,SAMOAN_2,gutu,,
SIAR-42-1,http://asjp.clld.org/languages/SIAR,42,SIAR,lon,,
SISIQA-42-1,http://asjp.clld.org/languages/SISIQA,42,SISIQA,zopae,,
SUDEST-42-1,http://asjp.clld.org/languages/SUDEST,42,SUDEST,xae,,
TAHITIAN_2-42-1,http://asjp.clld.org/languages/TAHITIAN_2,42,TAHITIAN_2,vaha,,
TAIOF-42-1,http://asjp.clld.org/languages/TAIOF,42,TAIOF,Nue,,
TAKIA-42-1,http://asjp.clld.org/languages/TAKIA,42,TAKIA,awa,,
TAKUU_MORTLOCK-42-1,http://asjp.clld.org/languages/TAKUU_MORTLOCK,42,TAKUU_MORTLOCK,pukua,,
TONGAN_2-42-1,http://asjp.clld.org/languages/TONGAN_2,42,TONGAN_2,Nutu,,
TUNGAK-42-1,http://asjp.clld.org/languages/TUNGAK,42,TUNGAK,Nur,,
VITU-42-1,http://asjp.clld.org/languages/VITU,42,VITU,gava,,
WALLISIAN_EAST_UVEAN-42-1,http://asjp.clld.org/languages/WALLISIAN_EAST_UVEAN,42,WALLISIAN_EAST_UVEAN,gutu,,
YABEM-42-1,http://asjp.clld.org/languages/YABEM,42,YABEM,awa,,
C_AMIS-42-1,http://asjp.clld.org/languages/C_AMIS,42,C_AMIS,Noyos,,
FAVORLANG-42-1,http://asjp.clld.org/languages/FAVORLANG,42,FAVORLANG,ranied,,
FAVORLANG-42-2,http://asjp.clld.org/languages/FAVORLANG,42,FAVORLANG,sabbaCa,,
BULI-42-1,http://asjp.clld.org/languages/BULI,42,BULI,smo,,
GIMAN-42-1,http://asjp.clld.org/languages/GIMAN,42,GIMAN,sumu,,
SUNDANESE-42-1,http://asjp.clld.org/languages/SUNDANESE,42,SUNDANESE,suNut,,
SUNDANESE-42-2,http://asjp.clld.org/languages/SUNDANESE,42,SUNDANESE,baham,,
YAPESE-42-1,http://asjp.clld.org/languages/YAPESE,42,YAPESE,"l""igan",,
YAPESE-42-2,http://asjp.clld.org/languages/YAPESE,42,YAPESE,laNan,,
NASIOI-42-1,http://asjp.clld.org/languages/NASIOI,42,NASIOI,kadan,,
TOARIPI-42-1,http://asjp.clld.org/languages/TOARIPI,42,TOARIPI,ape,,
AUYANA-42-1,http://asjp.clld.org/languages/AUYANA,42,AUYANA,and~ampaq,,
AWA-42-1,http://asjp.clld.org/languages/AWA,42,AWA,awiq,,
GADSUP-42-1,http://asjp.clld.org/languages/GADSUP,42,GADSUP,abani,,
N_TAIRORA-42-1,http://asjp.clld.org/languages/N_TAIRORA,42,N_TAIRORA,no,,
YAGARIA-42-1,http://asjp.clld.org/languages/YAGARIA,42,YAGARIA,haemota,,
YAGARIA-42-2,http://asjp.clld.org/languages/YAGARIA,42,YAGARIA,haeyapa,,
KEWA-42-1,http://asjp.clld.org/languages/KEWA,42,KEWA,aga,,
YAREBA-42-1,http://asjp.clld.org/languages/YAREBA,42,YAREBA,bebetu,,
NUNGGUBUYU-42-1,http://asjp.clld.org/languages/NUNGGUBUYU,42,NUNGGUBUYU,ramadan,,
WIK_MUNGKAN-42-1,http://asjp.clld.org/languages/WIK_MUNGKAN,42,WIK_MUNGKAN,8a7,,
WIK_MUNGKAN-42-2,http://asjp.clld.org/languages/WIK_MUNGKAN,42,WIK_MUNGKAN,aN,,
WIK_MUNGKAN-42-3,http://asjp.clld.org/languages/WIK_MUNGKAN,42,WIK_MUNGKAN,8an8,,
TIWI-42-1,http://asjp.clld.org/languages/TIWI,42,TIWI,y3r3puntaLa,,
TIWI-42-2,http://asjp.clld.org/languages/TIWI,42,TIWI,y3r3puntikawa,,
C_YUPIK-42-1,http://asjp.clld.org/languages/C_YUPIK,42,C_YUPIK,qan3q,,
C_CARRIER-42-1,http://asjp.clld.org/languages/C_CARRIER,42,C_CARRIER,uze,,
NAVAJO-42-1,http://asjp.clld.org/languages/NAVAJO,42,NAVAJO,aze7,,
BLACKFOOT-42-1,http://asjp.clld.org/languages/BLACKFOOT,42,BLACKFOOT,mao,,
BLACKFOOT-42-2,http://asjp.clld.org/languages/BLACKFOOT,42,BLACKFOOT,oyi,,
WIYOT-42-1,http://asjp.clld.org/languages/WIYOT,42,WIYOT,balul,,
WIYOT-42-2,http://asjp.clld.org/languages/WIYOT,42,WIYOT,kalul,,
TIMUCUA-42-1,http://asjp.clld.org/languages/TIMUCUA,42,TIMUCUA,nipita,,
ALABAMA-42-1,http://asjp.clld.org/languages/ALABAMA,42,ALABAMA,iCokh~albi,,
CHICKASAW-42-1,http://asjp.clld.org/languages/CHICKASAW,42,CHICKASAW,iti,,
CHOCTAW-42-1,http://asjp.clld.org/languages/CHOCTAW,42,CHOCTAW,itialbi,,
CREEK-42-1,http://asjp.clld.org/languages/CREEK,42,CREEK,Cokw~a,,
KOASATI-42-1,http://asjp.clld.org/languages/KOASATI,42,KOASATI,iCokhalbi,,
MIKASUKI-42-1,http://asjp.clld.org/languages/MIKASUKI,42,MIKASUKI,iCi,,
ARIKARA-42-1,http://asjp.clld.org/languages/ARIKARA,42,ARIKARA,haka7,,
WICHITA-42-1,http://asjp.clld.org/languages/WICHITA,42,WICHITA,hoko,,
HIDATSA-42-1,http://asjp.clld.org/languages/HIDATSA,42,HIDATSA,i,,
LAKHOTA-42-1,http://asjp.clld.org/languages/LAKHOTA,42,LAKHOTA,i,,
ZUNI-42-1,http://asjp.clld.org/languages/ZUNI,42,ZUNI,awati,,
TETELCINGO_NAHUATL-42-1,http://asjp.clld.org/languages/TETELCINGO_NAHUATL,42,TETELCINGO_NAHUATL,kamak,,
MAYO-42-1,http://asjp.clld.org/languages/MAYO,42,MAYO,teni,,
COMANCHE-42-1,http://asjp.clld.org/languages/COMANCHE,42,COMANCHE,tupe,,
BELLA_COOLA-42-1,http://asjp.clld.org/languages/BELLA_COOLA,42,BELLA_COOLA,cucn,,
CLALLAM-42-1,http://asjp.clld.org/languages/CLALLAM,42,CLALLAM,cuc3n,,
COWICHAN-42-1,http://asjp.clld.org/languages/COWICHAN,42,COWICHAN,8a83n,,
LUSHOOTSEED-42-1,http://asjp.clld.org/languages/LUSHOOTSEED,42,LUSHOOTSEED,q3dxw~,,
MUSQUEAM-42-1,http://asjp.clld.org/languages/MUSQUEAM,42,MUSQUEAM,8a83n,,
NOOKSACK-42-1,http://asjp.clld.org/languages/NOOKSACK,42,NOOKSACK,cocin,,
NOOKSACK-42-2,http://asjp.clld.org/languages/NOOKSACK,42,NOOKSACK,qenoxw~,,
SAANICH-42-1,http://asjp.clld.org/languages/SAANICH,42,SAANICH,8a83n,,
SAMISH-42-1,http://asjp.clld.org/languages/SAMISH,42,SAMISH,sas3n,,
SAMISH-42-2,http://asjp.clld.org/languages/SAMISH,42,SAMISH,8a83n,,
SECHELT-42-1,http://asjp.clld.org/languages/SECHELT,42,SECHELT,cucin,,
SLIAMMON-42-1,http://asjp.clld.org/languages/SLIAMMON,42,SLIAMMON,8u8in,,
SONGISH-42-1,http://asjp.clld.org/languages/SONGISH,42,SONGISH,sas3n,,
STOLO-42-1,http://asjp.clld.org/languages/STOLO,42,STOLO,8o83l,,
TWANA-42-1,http://asjp.clld.org/languages/TWANA,42,TWANA,cucid,,
COEUR_DALENE-42-1,http://asjp.clld.org/languages/COEUR_DALENE,42,COEUR_DALENE,"stC""emcn",,
COLUMBIA_WENATCHI-42-1,http://asjp.clld.org/languages/COLUMBIA_WENATCHI,42,COLUMBIA_WENATCHI,"sk""3mcin",,
LILLOOET-42-1,http://asjp.clld.org/languages/LILLOOET,42,LILLOOET,cucin,,
MONTANA_SALISH-42-1,http://asjp.clld.org/languages/MONTANA_SALISH,42,MONTANA_SALISH,splimcn,,
OKANAGAN_COLVILLE-42-1,http://asjp.clld.org/languages/OKANAGAN_COLVILLE,42,OKANAGAN_COLVILLE,"splim""cn",,
SHUSWAP-42-1,http://asjp.clld.org/languages/SHUSWAP,42,SHUSWAP,splutsen,,
SPOKANE-42-1,http://asjp.clld.org/languages/SPOKANE,42,SPOKANE,"splim""cn",,
THOMPSON-42-1,http://asjp.clld.org/languages/THOMPSON,42,THOMPSON,cucn,,
TILLAMOOK-42-1,http://asjp.clld.org/languages/TILLAMOOK,42,TILLAMOOK,sh3lucin,,
CHEHALIS_UPPER-42-1,http://asjp.clld.org/languages/CHEHALIS_UPPER,42,CHEHALIS_UPPER,q3nS,,
COWLITZ-42-1,http://asjp.clld.org/languages/COWLITZ,42,COWLITZ,q3nx,,
QUINAULT-42-1,http://asjp.clld.org/languages/QUINAULT,42,QUINAULT,q3nxw~,,
KLAMATH-42-1,http://asjp.clld.org/languages/KLAMATH,42,KLAMATH,som,,
NE_MAIDU-42-1,http://asjp.clld.org/languages/NE_MAIDU,42,NE_MAIDU,simi,,
S_SIERRA_MIWOK-42-1,http://asjp.clld.org/languages/S_SIERRA_MIWOK,42,S_SIERRA_MIWOK,awo,,
S_SIERRA_MIWOK-42-2,http://asjp.clld.org/languages/S_SIERRA_MIWOK,42,S_SIERRA_MIWOK,owo,,
NEZ_PERCE-42-1,http://asjp.clld.org/languages/NEZ_PERCE,42,NEZ_PERCE,"him""",,
PROTO_WINTUN-42-1,http://asjp.clld.org/languages/PROTO_WINTUN,42,PROTO_WINTUN,qol,,
COCHIMI-42-1,http://asjp.clld.org/languages/COCHIMI,42,COCHIMI,a,,
COCHIMI-42-2,http://asjp.clld.org/languages/COCHIMI,42,COCHIMI,ya,,
DIEGUENO-42-1,http://asjp.clld.org/languages/DIEGUENO,42,DIEGUENO,a,,
YAVAPAI-42-1,http://asjp.clld.org/languages/YAVAPAI,42,YAVAPAI,ya,,
YOSONDUA_MIXTEC-42-1,http://asjp.clld.org/languages/YOSONDUA_MIXTEC,42,YOSONDUA_MIXTEC,yu7u,,
TARASCAN-42-1,http://asjp.clld.org/languages/TARASCAN,42,TARASCAN,penCumikw~a,,
PAPANTLA_TOTONAC-42-1,http://asjp.clld.org/languages/PAPANTLA_TOTONAC,42,PAPANTLA_TOTONAC,kiLni,,
TEPEHUA_TLACHICHILCO-42-1,http://asjp.clld.org/languages/TEPEHUA_TLACHICHILCO,42,TEPEHUA_TLACHICHILCO,kilna,,
