ID,Language_ID,Parameter_ID,Contribution_ID,Value,Source,Comment
SWAHILI-4-1,http://asjp.clld.org/languages/SWAHILI,4,SWAHILI,lile,,
SWAHILI-4-2,http://asjp.clld.org/languages/SWAHILI,4,SWAHILI,ule,,
BENG-4-1,http://asjp.clld.org/languages/BENG,4,BENG,bie,,
BENG-4-2,http://asjp.clld.org/languages/BENG,4,BENG,le,,
BAMBARA-4-1,http://asjp.clld.org/languages/BAMBARA,4,BAMBARA,nin,,
TURKANA-4-1,http://asjp.clld.org/languages/TURKANA,4,TURKANA,lo,,
KANURI-4-1,http://asjp.clld.org/languages/KANURI,4,KANURI,ad3,,
SOMALI-4-1,http://asjp.clld.org/languages/SOMALI,4,SOMALI,kan,,
SOMALI-4-2,http://asjp.clld.org/languages/SOMALI,4,SOMALI,tan,,
W_OROMO-4-1,http://asjp.clld.org/languages/W_OROMO,4,W_OROMO,kana,,
MOCHA-4-1,http://asjp.clld.org/languages/MOCHA,4,MOCHA,honi,,
AMHARIC-4-1,http://asjp.clld.org/languages/AMHARIC,4,AMHARIC,y3h,,
AMHARIC-4-2,http://asjp.clld.org/languages/AMHARIC,4,AMHARIC,y3h3C,,
TIGRE-4-1,http://asjp.clld.org/languages/TIGRE,4,TIGRE,ili,,
HAUSA-4-1,http://asjp.clld.org/languages/HAUSA,4,HAUSA,wannan,,
NGIZIM-4-1,http://asjp.clld.org/languages/NGIZIM,4,NGIZIM,tku,,
BASQUE-4-1,http://asjp.clld.org/languages/BASQUE,4,BASQUE,hauSe,,
BASQUE-4-2,http://asjp.clld.org/languages/BASQUE,4,BASQUE,honek,,
LATVIAN-4-1,http://asjp.clld.org/languages/LATVIAN,4,LATVIAN,Sis,,
LITHUANIAN-4-1,http://asjp.clld.org/languages/LITHUANIAN,4,LITHUANIAN,Sitas,,
ENGLISH-4-1,http://asjp.clld.org/languages/ENGLISH,4,ENGLISH,8is,,
HINDI-4-1,http://asjp.clld.org/languages/HINDI,4,HINDI,yeh,,
