109	2380	5	37.37
102	221	7	3.84
1745	110	3	16.85
253	226	7	55.02
104	3212	3	16.07
543	105	3	4.13
115	121	15	15.25
192	101	39	73.65
1077	102	3	6.82
139	283	10	61.73
111	225	4	5.57
4123	113	3	24.49
109	1830	4	24.3
152	149	5	13.84
3850	14	4	23.01
702	14	11	30.6
250	154	3	12.39
109	1170	5	26.81
981	14	6	13.71
156	146	3	4.94
522	102	4	5.97
617	101	12	36.43
115	721	3	12.42
101	1174	3	4.43
136	194	4	11.27
101	1309	5	13.92
107	1805	4	23.08
109	353	12	53.4
338	257	3	22.13
1347	110	3	14.87
141	167	7	24.86
632	106	3	5.92
101	3869	3	13.87
908	14	4	5.19
150	130	4	5.55
237	109	5	8.31
103	336	17	59.28
852	109	3	10.86
101	240	17	22.52
199	153	5	20.85
131	140	10	23.46
127	1561	4	31.83
2612	102	4	21.19
924	312	3	31.04
395	101	7	6.98
321	173	5	33.51
1818	102	3	10.42
118	104	53	45.54
159	142	12	51.99
244	105	8	10.21
1684	12	4	15.22
2188	14	3	8.16
153	108	8	5.48
226	14	23	31.43
171	147	7	27.97
12	2238	3	11.92
101	1129	4	8.04
346	1225	3	33.64
113	117	18	11.6
154	253	3	12.39
536	113	6	27.48
104	1487	4	16.18
109	536	3	8.11
101	3923	3	13.87
117	142	46	203.39
209	156	5	22.56
117	214	5	11.95
1257	14	3	4.37
125	1238	3	18.95
1183	142	3	21.87
120	576	3	13.4
137	117	9	11.02
107	995	3	10.99
12	1099	3	6.57
404	103	4	4.82
299	108	3	4.03
788	12	8	28.64
104	467	15	64.65
1407	12	3	8.28
5278	837	3	54.24
140	152	7	19.32
101	3788	3	13.87
104	1233	7	33.91
115	1058	3	14.95
101	1382	8	33.85
106	1335	3	10.91
4095	7	3	26.26
101	1484	6	21.88
341	122	10	57.73
360	124	4	16.29
183	114	6	9
574	213	3	24.05
109	790	4	16.07
102	552	4	6.17
102	492	4	5.58
654	14	8	15.4
227	103	8	8.03
101	1992	3	8.18
241	186	29	291.68
191	145	5	17.75
1320	12	3	7.79
109	3224	4	31.58
101	622	11	31.15
101	674	4	4.19
103	1987	3	12.03
891	12	3	5.61
3429	14	4	23.01
2358	102	4	19.33
12	5098	3	21.25
385	109	3	5.91
134	126	11	22.43
2236	102	4	19.33
104	723	9	37.08
107	349	3	4.47
12	186	11	6.22
174	421	3	18.94
101	1048	5	11.66
504	108	3	7.44
1675	156	6	63.36
143	163	3	5.94
102	169	31	59.92
112	579	3	9.57
612	108	4	13.57
307	145	5	26.19
1259	121	7	58.66
112	445	5	18.14
103	1019	6	23.2
101	1633	5	17.08
1433	4122	3	54.08
139	158	3	4.65
2177	149	3	28.42
177	144	3	6.89
204	122	7	23.6
861	102	3	5.58
101	1708	5	18.48
103	1002	7	29.65
101	1648	4	11.49
104	5300	3	22.71
103	1062	8	37.87
301	373	3	24.31
112	363	3	6.51
172	764	4	33.15
104	1962	3	12.36
16	231	4	12.04
105	1132	4	13.39
2675	14	3	9.29
1245	106	4	15.72
101	2158	3	9.1
9	2901	3	24.83
682	761	3	35.07
119	148	6	8.12
1406	14	3	4.8
169	483	5	38.36
787	14	4	4.23
250	114	11	41.95
103	1615	10	74.58
12	171	37	84.63
1254	102	3	7.61
12	222	31	92.91
347	312	5	45.44
930	107	4	16.6
2683	110	4	30
544	14	6	6.64
105	293	5	4.82
5123	14	3	17.25
129	145	12	33.95
1616	105	3	10.82
104	1791	4	18.15
1493	14	4	9.4
574	14	12	30.74
1637	14	3	5.85
716	14	9	21.75
155	255	4	18.96
453	104	6	13.45
710	5	5	52.58
548	109	3	8.11
301	197	3	17.87
188	193	3	12.35
1134	102	3	7.2
105	2065	3	12.36
1683	101	3	6.74
150	109	7	3.85
638	101	4	3.96
176	211	3	13.1
649	102	11	43.39
298	117	3	7.38
995	14	4	5.96
334	119	8	41.13
167	116	4	4.39
683	121	3	14.39
136	351	18	145.13
175	371	7	54.7
138	613	4	24.82
12	1050	6	21.91
294	125	4	14.39
853	108	5	23.21
329	433	3	26.27
131	167	4	7.97
1835	12	3	10.14
397	113	8	35.38
128	549	3	14.28
104	514	4	7.03
103	3718	3	17.92
110	237	15	59.37
104	380	6	10.97
116	271	3	6.46
105	977	7	30.43
107	2244	4	25.84
308	173	4	24.44
101	2734	3	10.25
555	209	4	33.91
109	1207	3	13.1
104	338	16	55.39
12	676	4	7.3
1940	14	5	18.52
455	121	3	11.94
101	588	7	12.29
1166	490	3	35.81
1319	14	4	8
764	106	3	7
112	870	3	11.99
1474	106	5	25.2
2202	14	3	8.16
101	1354	10	50.31
103	2701	3	14.2
338	16	8	44.19
163	117	4	4.22
538	12	5	9.26
356	145	4	20.76
462	106	4	7.78
182	110	8	13.81
318	105	5	5.59
198	195	6	34.43
109	401	7	25.57
121	202	3	5.25
112	919	3	12.31
101	1325	5	13.92
101	1273	6	19.29
103	422	8	19.68
136	178	6	19.62
156	164	4	12.18
106	178	10	9.24
103	1308	3	8.81
103	1232	4	13.56
220	229	3	16.89
572	12	5	9.55
2413	12	3	13.1
181	129	3	5.17
128	291	5	20.95
718	12	3	4.4
1285	14	3	4.37
101	2748	3	10.25
128	174	4	7.96
171	247	3	14.51
133	152	9	25.35
101	5178	3	18.27
1136	14	6	15.36
219	781	4	37.64
299	130	8	43.16
240	4785	3	44.96
1491	102	3	9.1
305	104	10	22.15
131	173	3	4.98
131	290	3	10.11
112	739	3	10.88
101	1577	5	17.08
103	173	16	18.51
125	207	3	6.08
104	1228	4	13.99
140	116	6	4.06
109	201	27	115.1
158	270	3	13.8
109	318	3	4.54
130	460	4	20.63
104	5553	3	22.71
122	157	8	18.96
361	340	3	25.16
2257	121	3	23.27
5287	105	3	22.71
350	129	9	53.84
102	436	5	7.31
222	160	3	12.21
357	104	9	21.55
210	114	4	5.33
108	406	14	71.99
112	2964	3	21.91
12	4123	3	16.81
101	2491	3	10.25
104	900	4	11.41
103	3160	4	24.87
101	2535	3	10.25
107	3065	3	19.81
129	136	5	5.24
143	383	3	14.31
228	103	7	5.71
997	12	5	15.52
103	1737	3	11.2
101	899	9	29.52
1062	665	4	52.67
446	280	3	25.08
104	818	6	20.99
101	2355	3	9.1
205	122	4	9.35
101	2235	4	15.1
2200	102	3	12.2
134	306	5	23.13
109	911	7	39.23
134	1366	3	21.46
145	103	21	13.08
204	103	9	7.76
112	454	3	8.07
107	1239	3	12.21
115	220	3	4.01
103	945	3	6.88
3254	102	3	14.92
464	128	7	43.68
1490	104	3	10.19
143	122	7	10.38
101	851	9	28.38
255	602	3	26.25
405	133	6	34.05
105	561	3	4.29
1286	12	4	12.81
717	14	5	6.4
433	108	4	10.7
1237	192	4	39.05
324	192	3	18
571	14	5	4.38
1651	133	3	22.38
12	509	4	5.46
103	2041	4	18.93
246	124	3	7.52
933	107	3	10.64
122	321	3	9.5
104	5582	3	22.71
11	15	4	49.8
208	101	17	14.88
197	132	4	10.34
2380	14	3	8.16
104	1608	4	17.1
109	608	6	25.75
795	115	3	12.95
870	4086	3	50.06
167	152	3	7.55
1117	116	7	52.01
127	14	106	114.5
103	335	24	103.07
114	133	11	7.98
158	173	12	68.31
117	386	3	9.31
272	134	4	15.43
103	3683	3	17.92
3662	12	3	16.81
164	116	7	13.42
114	1451	3	16.27
251	110	4	6.74
12	641	5	10.83
455	145	3	15.79
639	103	6	17.16
104	164	15	14.26
885	111	8	48.97
116	166	5	7.14
473	113	3	8.69
109	486	10	49.43
130	104	64	116.94
312	359	3	24.23
709	154	4	28.95
103	588	4	7.53
109	2789	4	28.96
112	966	5	26.64
1225	110	4	21.03
121	236	4	11.25
207	257	9	72.99
2514	102	3	13.39
299	109	14	60.01
104	466	4	6.45
105	633	3	4.79
226	16	3	7.24
1013	147	3	21.49
101	223	12	6.84
124	401	3	11.35
101	1383	7	26.83
103	257	9	13.56
112	697	4	16.52
114	147	19	43.55
569	103	4	7.3
287	167	5	30.94
1246	109	3	13.1
104	1302	5	20.9
150	151	5	13.93
312	111	3	5.23
838	102	6	18.79
176	104	18	26.23
125	117	13	15.7
402	114	3	7.66
12	3427	3	16.81
8	924	3	15.44
104	1434	7	38.76
1518	557	3	38.87
221	279	3	18.79
136	324	4	18.3
101	1231	3	4.8
1738	245	3	33.64
101	1307	9	39.17
103	565	4	7.3
113	179	8	14.65
1615	132	10	115.28
408	12	7	12.91
109	4040	4	36.56
1079	14	6	14.5
103	1326	5	20.35
124	152	17	61.26
803	12	3	4.84
475	317	3	26.55
101	2822	5	25.15
186	341	3	18.22
152	834	3	20.93
117	1475	3	18.46
220	151	4	16.67
181	111	8	14.19
132	101	97	132.06
104	2510	3	14.53
109	5654	3	27.42
385	108	13	62.72
906	12	4	9.65
134	330	7	39.07
608	14	8	14.29
139	157	13	54.17
650	105	3	4.98
16	61	3	10.44
8	418	3	10.03
8	492	4	17.45
231	169	3	13.57
151	159	3	6.77
102	168	11	4.25
983	102	6	21.62
102	101	1266	2815.88
166	225	5	26.99
288	143	3	11.92
103	898	10	48.73
771	104	5	15.05
127	981	4	26.79
102	28	5	9.67
122	126	7	5.84
101	1949	5	20.17
3533	14	3	12.87
693	433	3	31.52
104	1811	6	34.11
104	1743	3	11.53
645	156	7	58.8
129	103	52	67.19
111	407	3	7.07
105	339	6	9.41
4944	14	3	17.25
109	2057	4	25.55
101	2517	5	25.15
110	708	3	10.25
1307	102	3	8.05
201	12	12	11.5
101	842	8	22.09
101	690	4	4.43
330	127	8	44.36
107	148	12	10.78
136	992	3	19.87
537	110	3	8.82
106	1757	7	46.74
112	282	7	21.77
3599	14	3	12.87
1633	548	6	90.28
1356	14	3	4.8
183	197	4	18.95
110	1875	3	17.71
106	3605	4	32.11
1925	102	3	11.23
1151	102	3	7.2
177	102	32	69.03
109	881	9	54.99
109	1092	7	42.25
157	168	4	13.21
1041	102	11	59.4
108	114	33	19.23
134	1443	3	22.06
108	225	6	10.49
103	852	13	71.4
106	1876	4	21.17
2809	105	3	14.53
101	944	4	6.66
250	226	3	18.3
134	3092	3	28.18
1202	123	6	47.17
107	397	8	29.08
636	224	4	36.08
101	4226	3	13.87
1120	102	5	17.36
170	136	3	5.78
7	538	4	17.22
187	168	10	59.82
12	623	4	6.77
149	128	5	7.98
106	161	13	13.42
101	587	7	12.29
190	146	7	29.6
147	167	3	6.83
722	103	4	9.17
104	337	22	92.23
486	1008	4	49.33
109	448	10	47.63
508	101	5	4.89
112	936	6	34.52
126	675	19	184.91
653	101	9	22.21
323	639	4	40.83
114	297	4	9.2
1892	16	3	23.21
101	1606	3	6.74
393	4610	3	49.16
150	108	13	17.69
230	14	26	42.6
862	105	4	11
140	236	3	9.67
411	121	11	70.6
103	3108	5	37.28
103	3032	3	15.73
280	152	5	27.16
363	412	4	37.81
384	106	4	6.18
101	2989	3	11.74
175	370	4	26.51
124	404	3	11.48
3709	102	3	17.1
1471	101	3	6.16
101	336	9	9.78
234	161	3	13.3
418	9	4	15.67
103	1511	4	15.74
445	206	3	21.81
210	166	3	12.28
109	691	16	113.86
115	501	3	10.17
207	987	7	78.04
1045	110	4	19.83
101	839	8	22.09
101	627	11	31.15
296	14	21	41.58
1284	14	3	4.37
707	12	3	4.19
138	174	5	14.49
138	217	7	31.51
146	202	3	8.79
7	7	24	32.27
129	251	6	25.35
129	151	6	11.86
561	102	4	6.39
101	2295	4	15.1
105	361	4	4.28
405	107	4	9.33
582	101	11	29.44
101	884	11	40.37
143	150	5	11.65
702	127	3	15.74
155	1326	3	24.19
103	912	3	6.57
106	1867	5	27.92
101	1798	3	7.4
115	150	20	59.48
264	147	6	31.98
3335	14	3	10.76
109	895	14	106.24
16	120	8	7.41
1262	140	5	42.57
16	218	5	16.09
139	141	5	8.19
1659	102	4	15.59
858	113	9	59.6
102	759	3	4.85
113	136	13	15.53
653	237	3	25.96
103	354	9	20.64
413	461	3	28.59
117	238	6	18.64
1582	14	3	5.85
356	130	5	24.49
103	2787	3	14.2
163	121	17	69.08
198	145	3	8.2
391	130	3	12.33
147	157	5	14.04
2485	14	4	15.6
220	103	9	9.48
1850	110	3	16.85
196	121	19	95.74
646	14	8	15.4
128	106	26	17.21
109	1352	3	14.11
352	140	3	12.87
1435	128	9	91.65
395	128	4	18.27
224	101	33	74.85
131	113	13	12.06
106	495	7	22.19
726	111	14	100.07
148	793	3	19.9
120	163	4	5.62
779	105	4	10.25
326	121	4	14.94
104	579	9	32.46
133	186	12	53.51
110	169	11	21.79
176	248	3	14.94
366	14	10	11.8
176	148	3	7.44
203	118	4	8.16
332	145	5	27.5
193	115	19	78.39
12	1749	4	16.26
360	128	6	30.9
185	1523	3	28.64
121	384	3	10.73
127	126	15	34.53
101	1459	3	6.16
158	113	6	5.41
183	725	3	23.4
1246	102	3	7.61
104	1120	8	40.17
109	288	28	160.98
291	408	3	24.6
113	367	5	16.31
1780	14	3	6.49
154	390	3	15.85
138	2114	4	38.12
923	106	3	8.09
1414	14	3	4.8
101	284	15	23.25
185	163	5	22.21
104	363	13	41.75
335	354	3	24.82
1136	126	4	27.87
153	122	4	4.09
238	258	5	36.9
103	4076	4	29.82
4021	102	3	17.1
325	107	3	4.06
181	101	22	17.83
131	403	3	12.75
175	198	5	24.89
1608	105	3	10.82
1264	103	3	8.81
421	13	4	26.41
113	293	3	5.28
113	121	40	91.35
1662	14	3	5.85
101	1190	5	13.09
104	3735	3	18.26
536	14	7	9.54
114	574	3	9.96
662	105	3	4.98
262	118	5	16.23
163	136	3	5.19
1453	7	3	17.95
1099	102	4	11.4
117	321	3	7.97
2319	111	4	28.32
1725	102	3	10.42
684	9	8	52.99
2466	101	3	10.25
112	380	7	27.3
102	237	9	9.75
115	161	6	8.32
115	309	3	6.72
734	12	5	11.96
109	982	3	11.87
286	223	4	27.82
2086	14	4	12.38
300	147	10	67.9
134	139	6	9.3
1324	108	3	13.39
767	12	5	12.83
105	577	4	7.92
2062	405	3	38.84
187	252	3	15.72
951	119	6	42.38
101	2324	4	15.1
170	229	3	13.78
531	637	3	32.73
107	415	7	24.17
138	589	3	16.38
101	986	5	11.03
103	1768	3	11.2
101	942	5	10.46
107	297	8	22.64
12	449	5	7.54
107	104	149	156.65
101	792	9	26.33
721	106	4	11.21
105	327	6	9.06
850	14	5	8.01
104	937	4	11.86
104	870	4	11
103	3191	3	15.73
268	14	13	11.54
1311	14	4	8
2239	14	3	8.16
103	2601	3	14.2
130	1041	9	81.67
135	104	46	70.35
112	338	4	10.09
169	440	3	18.97
2895	108	3	20.54
101	4193	4	24.37
314	14	8	4.29
1865	105	3	11.53
12	202	9	5.26
12	153	16	5.68
1147	140	6	51.69
143	117	10	16.12
810	102	3	5.32
447	102	4	4.73
112	513	4	14.03
179	104	9	4.58
115	117	21	23.91
2196	141	3	26.79
145	151	3	4.65
1102	156	4	33.81
4654	13	3	39.82
151	174	6	23.86
443	12	4	4.29
162	105	16	16.27
197	133	3	6.24
2	250	7	32.21
142	252	13	85.2
101	3219	3	11.74
1915	104	3	12.36
109	2521	4	28.96
103	628	4	8.03
1155	128	7	58.69
1614	102	4	15.59
310	104	12	31.12
1717	9	7	64.12
101	809	10	32.93
111	541	7	33.04
4662	105	3	22.71
104	994	9	45.01
101	2533	3	10.25
104	1070	6	24.72
104	859	3	6.58
1412	103	3	9.31
2934	105	4	25.33
1695	337	3	36.51
1592	14	4	10.24
106	592	6	19.44
2739	110	3	19.94
104	2633	3	14.53
106	517	6	17.86
107	680	3	8.46
251	12	11	16.55
110	187	8	14.3
104	348	12	35.14
226	113	11	37.35
1712	128	3	22.58
1038	101	3	4.1
130	348	9	54.83
4957	110	3	28.2
109	3106	4	31.58
252	186	3	15.65
4590	1598	3	59.25
185	1489	3	28.64
387	14	10	12.8
103	522	4	6.86
1831	14	4	11.22
175	1591	3	28.62
2333	12	3	11.92
778	14	4	4.23
172	115	8	16.96
606	108	7	31.96
101	3984	3	13.87
373	128	9	55.21
108	764	5	21.68
101	2786	4	16.92
147	126	7	13.55
216	143	3	9.36
545	7	5	23.84
106	339	5	8.15
1460	14	4	9.4
103	1206	4	13.56
101	489	17	55.64
137	103	32	30.23
138	1021	3	19.97
2901	421	4	61.18
1485	125	6	51.73
7	1066	4	23.15
2508	14	4	15.6
149	143	6	15.83
107	951	3	10.64
257	180	3	15.44
5	1618	3	33.98
408	128	3	12.24
967	102	4	10.43
112	1004	4	19.82
102	838	8	30.26
101	1161	6	17.24
101	1220	3	4.8
668	108	3	9.12
108	671	5	20.37
1924	132	5	47.02
515	263	3	25.47
109	390	12	56.49
203	106	7	6.23
2799	14	3	9.29
176	132	4	8.7
109	317	23	128.6
140	221	5	19.61
109	259	7	17.4
112	666	6	29.48
103	225	16	33.75
5747	102	3	21.54
294	113	9	34.21
2302	102	4	19.33
109	3712	3	22.94
614	146	5	35.3
1110	101	5	12.34
270	144	4	17.6
131	283	3	10.03
101	255	11	8.73
106	366	20	93.47
315	12	6	6.08
153	145	7	21.21
129	783	3	16.75
451	156	3	17.34
102	3441	4	28.72
120	176	15	61.27
109	1410	4	21.45
110	221	7	15.47
104	397	5	8.11
286	1782	3	35.07
546	14	8	12.81
1911	760	5	79.34
656	150	3	19.28
109	3256	3	20.73
101	654	20	91.65
1530	3327	3	52.52
201	116	3	3.9
101	826	15	66.85
2064	14	3	7.25
3911	14	3	12.87
107	133	32	54.33
146	128	4	3.93
254	104	11	21.19
591	858	3	35.06
1276	4039	3	52.92
104	1087	3	7.87
101	2600	6	36.55
757	107	3	9.17
222	104	18	42.19
263	108	4	6.01
101	2100	4	13.67
459	390	5	52.35
989	14	5	9.55
441	115	7	33.52
1426	12	3	8.82
188	324	4	26.11
101	1725	3	7.4
872	14	6	11.7
112	414	4	12.02
492	409	4	41.13
151	191	3	8.98
403	101	15	37.03
104	1927	3	12.36
108	240	4	5.22
108	166	10	15.13
382	102	6	9.05
277	109	4	6.72
752	102	3	4.85
152	164	3	7.32
101	2346	3	9.1
245	109	22	102.06
101	1012	4	7.08
320	116	3	7.85
9	13	18	67.53
12	236	10	11.73
271	105	5	3.98
12	110	62	7.34
1438	102	6	28.2
104	970	5	17.18
146	140	6	12.75
105	104	119	12.9
1802	102	5	23.76
104	2232	5	29.57
101	821	8	22.09
148	156	22	122.65
155	200	5	21.09
165	1192	3	25.62
142	299	4	18.37
3582	102	3	17.1
855	111	6	32.57
162	251	4	21.01
197	117	4	6.62
103	2208	3	13
8	437	3	10.44
109	909	4	17.31
1222	109	3	13.1
108	237	4	5.02
153	1670	3	25.9
1030	14	4	5.96
3007	14	3	10.76
103	879	3	6.29
101	1832	4	12.49
102	335	5	4.92
106	613	3	5.92
997	14	7	18.39
101	973	4	6.66
9	105	66	71.25
143	133	4	4.16
2337	105	3	13.34
774	103	3	5.77
12	300	7	8.08
424	124	4	17.77
101	2281	3	9.1
104	716	3	5.59
104	648	11	47.53
111	128	19	22.91
105	347	4	3.96
124	114	11	5.04
111	4590	3	28.37
124	283	4	13.91
101	391	16	39.5
101	465	8	12.93
103	1230	3	8.35
572	14	12	29.85
3604	130	3	29.99
520	229	3	24.33
4489	12	3	21.25
448	129	3	13.24
538	14	17	55.3
2379	14	3	8.16
462	108	3	6.99
117	123	10	7.67
108	744	5	21.22
291	135	6	30.14
4187	116	3	26.64
331	683	4	41.57
1664	14	3	5.85
687	14	5	6.06
109	572	20	142.89
370	117	4	14.16
212	1167	3	28.52
154	114	9	11.51
101	1275	11	56.05
101	1223	10	44.56
1179	9	14	147.38
2590	141	3	28.03
101	1477	3	6.16
3719	111	3	23.89
611	117	3	12.26
230	123	4	11.18
176	135	7	24.28
109	154	44	162.22
